embedding_index,pc1,pc2,id,label,label_name,source,chrom,start,end,split
1576,-1.0372132,-3.0349607,test_001576,0,background,random_background_test,chr21,44400536,44400736,test
1577,-4.144492,-2.025246,test_001577,0,background,random_background_test,chr21,46006479,46006679,test
1578,2.12917,-3.1295562,test_001578,0,background,random_background_test,chr19,51310268,51310468,test
1579,5.484348,4.903609,test_001579,0,background,random_background_test,chr19,42684912,42685112,test
1580,7.6948586,0.34201208,test_001580,0,background,random_background_test,chr21,9933116,9933316,test
1581,1.872981,-2.9585173,test_001581,1,promoter,promoter,chr22,22396762,22396962,test
1582,-5.948374,-1.2222741,test_001582,1,promoter,promoter,chr22,36816259,36816459,test
1583,-0.426325,-1.185408,test_001583,1,promoter,promoter,chr19,7646033,7646233,test
1584,1.8734813,-3.654048,test_001584,0,background,random_background_test,chr20,22808300,22808500,test
1585,7.595852,2.5182657,test_001585,0,background,random_background_test,chr19,54052591,54052791,test
1586,4.609195,3.5045452,test_001586,0,background,random_background_test,chr19,15547179,15547379,test
1587,-1.2829008,-2.849887,test_001587,0,background,random_background_test,chr22,47386582,47386782,test
1588,-1.4341549,-3.1732254,test_001588,1,promoter,promoter,chr21,42315445,42315645,test
1589,-3.9267921,-0.4234875,test_001589,1,promoter,promoter,chr21,25561769,25561969,test
1590,-9.901482,3.4703062,test_001590,1,promoter,promoter,chr21,43107459,43107659,test
1591,7.9542584,3.9174285,test_001591,0,background,random_background_test,chr22,31980210,31980410,test
1592,4.179986,0.7220151,test_001592,0,background,random_background_test,chr21,45815824,45816024,test
1593,-10.435952,4.3566637,test_001593,1,promoter,promoter,chr20,50794851,50795051,test
1594,-1.5216801,-2.1660943,test_001594,0,background,random_background_test,chr19,49362719,49362919,test
1595,6.391291,6.730182,test_001595,0,background,random_background_test,chr20,7686787,7686987,test
1596,-2.5676591,-3.4067917,test_001596,1,promoter,promoter,chr19,35138606,35138806,test
1597,-6.7344985,-0.6731923,test_001597,1,promoter,promoter,chr20,62142543,62142743,test
1598,8.374895,3.7400882,test_001598,0,background,random_background_test,chr21,21239978,21240178,test
1599,5.5287642,7.9741864,test_001599,0,background,random_background_test,chr19,11975277,11975477,test
1600,6.111813,0.33478796,test_001600,0,background,random_background_test,chr22,30745641,30745841,test
1601,1.131773,-1.8629941,test_001601,0,background,random_background_test,chr21,41223500,41223700,test
1602,-9.013792,1.6161193,test_001602,1,promoter,promoter,chr19,57664329,57664529,test
1603,-1.1326529,-2.1939945,test_001603,0,background,random_background_test,chr20,61536451,61536651,test
1604,0.16947556,-2.5662246,test_001604,0,background,random_background_test,chr19,22575787,22575987,test
1605,4.800616,-1.0194165,test_001605,0,background,random_background_test,chr20,286957,287157,test
1606,7.246852,0.28281155,test_001606,0,background,random_background_test,chr20,50489229,50489429,test
1607,-7.675416,0.16708241,test_001607,1,promoter,promoter,chr22,20671080,20671280,test
1608,3.617986,-2.4518938,test_001608,0,background,random_background_test,chr20,31720461,31720661,test
1609,5.018467,-1.4055147,test_001609,0,background,random_background_test,chr19,21323371,21323571,test
1610,-1.4426453,-2.657583,test_001610,1,promoter,promoter,chr20,32779950,32780150,test
1611,3.6869886,5.269341,test_001611,0,background,random_background_test,chr21,32205246,32205446,test
1612,-10.398089,3.4629588,test_001612,1,promoter,promoter,chr20,63652495,63652695,test
1613,-8.172558,2.3569465,test_001613,1,promoter,promoter,chr19,47274645,47274845,test
1614,9.371265,3.784085,test_001614,0,background,random_background_test,chr20,2048499,2048699,test
1615,-3.4586368,-1.3554198,test_001615,1,promoter,promoter,chr21,45073038,45073238,test
1616,1.5993295,-2.6081767,test_001616,0,background,random_background_test,chr21,33973736,33973936,test
1617,-0.4693102,-1.1021153,test_001617,0,background,random_background_test,chr21,43576484,43576684,test
1618,6.5499153,5.485279,test_001618,0,background,random_background_test,chr20,58588331,58588531,test
1619,-6.8674326,0.4909171,test_001619,1,promoter,promoter,chr22,29766931,29767131,test
1620,-7.617347,0.32567805,test_001620,1,promoter,promoter,chr19,6459767,6459967,test
1621,-0.7742228,-3.5807195,test_001621,1,promoter,promoter,chr19,48740536,48740736,test
1622,-7.884006,1.6306359,test_001622,1,promoter,promoter,chr19,5680149,5680349,test
1623,5.3788433,-1.5367296,test_001623,0,background,random_background_test,chr20,55848683,55848883,test
1624,3.0933607,-2.971785,test_001624,1,promoter,promoter,chr20,50653067,50653267,test
1625,0.81608725,-3.5755386,test_001625,0,background,random_background_test,chr22,29217561,29217761,test
1626,7.892549,1.6716533,test_001626,1,promoter,promoter,chr20,34466146,34466346,test
1627,-7.5046897,1.2874717,test_001627,1,promoter,promoter,chr20,26208032,26208232,test
1628,2.813001,-0.67891055,test_001628,0,background,random_background_test,chr19,56919375,56919575,test
1629,2.0294356,-2.040379,test_001629,0,background,random_background_test,chr20,55938359,55938559,test
1630,-5.8328314,-0.950282,test_001630,1,promoter,promoter,chr19,18437833,18438033,test
1631,-8.494692,1.8375176,test_001631,1,promoter,promoter,chr22,24011174,24011374,test
1632,5.9726133,5.656667,test_001632,0,background,random_background_test,chr20,36877165,36877365,test
1633,-10.550534,4.2398486,test_001633,1,promoter,promoter,chr22,23751027,23751227,test
1634,2.6378856,8.709213,test_001634,1,promoter,promoter,chr19,3045588,3045788,test
1635,-10.036025,3.4901567,test_001635,1,promoter,promoter,chr19,18612778,18612978,test
1636,-3.6750002,-1.1521744,test_001636,1,promoter,promoter,chr19,54173179,54173379,test
1637,-4.342624,-1.3791628,test_001637,1,promoter,promoter,chr19,38528310,38528510,test
1638,5.0037355,-0.44903883,test_001638,0,background,random_background_test,chr20,45127082,45127282,test
1639,6.30987,2.2381895,test_001639,0,background,random_background_test,chr21,10709639,10709839,test
1640,4.1686664,-2.5850348,test_001640,0,background,random_background_test,chr20,11274949,11275149,test
1641,-4.8112073,-1.7320566,test_001641,0,background,random_background_test,chr19,45767267,45767467,test
1642,6.425543,1.5752107,test_001642,0,background,random_background_test,chr22,19580621,19580821,test
1643,5.6394544,2.6135347,test_001643,0,background,random_background_test,chr21,12404708,12404908,test
1644,-10.107623,3.8088374,test_001644,1,promoter,promoter,chr22,20437758,20437958,test
1645,-4.739614,-0.35153678,test_001645,1,promoter,promoter,chr19,9435481,9435681,test
1646,5.0403805,0.6132215,test_001646,1,promoter,promoter,chr20,11001379,11001579,test
1647,3.6712115,-2.6787899,test_001647,1,promoter,promoter,chr20,17962787,17962987,test
1648,6.674618,5.9030485,test_001648,0,background,random_background_test,chr19,9615740,9615940,test
1649,0.42013752,-3.3252501,test_001649,1,promoter,promoter,chr19,16293605,16293805,test
1650,-5.0181103,-1.1360273,test_001650,1,promoter,promoter,chr19,21020440,21020640,test
1651,-10.315571,3.3628032,test_001651,1,promoter,promoter,chr21,29298742,29298942,test
1652,6.0003,6.810743,test_001652,0,background,random_background_test,chr19,55426972,55427172,test
1653,-7.458403,0.47481164,test_001653,1,promoter,promoter,chr19,2434733,2434933,test
1654,7.63474,2.8314931,test_001654,0,background,random_background_test,chr19,48058375,48058575,test
1655,-6.8337755,-0.07746636,test_001655,1,promoter,promoter,chr19,41264916,41265116,test
1656,-2.930864,-2.7099953,test_001656,1,promoter,promoter,chr22,50486626,50486826,test
1657,6.7748694,-1.5758328,test_001657,0,background,random_background_test,chr21,43732544,43732744,test
1658,5.0509543,3.5149283,test_001658,0,background,random_background_test,chr19,24922897,24923097,test
1659,2.0241055,-2.1330218,test_001659,1,promoter,promoter,chr22,35685781,35685981,test
1660,-5.1979413,-1.0817204,test_001660,1,promoter,promoter,chr20,31722503,31722703,test
1661,-1.9394124,-2.900731,test_001661,1,promoter,promoter,chr20,63217881,63218081,test
1662,2.042157,-1.2337308,test_001662,0,background,random_background_test,chr19,2607918,2608118,test
1663,-2.0917192,-2.8494956,test_001663,1,promoter,promoter,chr22,50206146,50206346,test
1664,-6.2573247,-1.1211088,test_001664,1,promoter,promoter,chr19,798438,798638,test
1665,-0.6171783,-3.000534,test_001665,1,promoter,promoter,chr19,46601965,46602165,test
1666,5.9868402,0.91861886,test_001666,0,background,random_background_test,chr19,52262479,52262679,test
1667,5.8859577,-1.4072847,test_001667,1,promoter,promoter,chr20,15196592,15196792,test
1668,7.9923987,2.0327911,test_001668,0,background,random_background_test,chr22,15304944,15305144,test
1669,1.812495,-3.1952522,test_001669,1,promoter,promoter,chr21,39377523,39377723,test
1670,-4.92758,-0.8328821,test_001670,1,promoter,promoter,chr19,40466731,40466931,test
1671,7.090499,1.6466427,test_001671,0,background,random_background_test,chr22,24127758,24127958,test
1672,-2.6774366,-2.6599965,test_001672,1,promoter,promoter,chr19,4363867,4364067,test
1673,3.0612829,-2.401752,test_001673,0,background,random_background_test,chr21,33116267,33116467,test
1674,4.900701,7.985004,test_001674,0,background,random_background_test,chr19,6389029,6389229,test
1675,-5.374412,-0.43714768,test_001675,1,promoter,promoter,chr19,54102635,54102835,test
1676,-8.62778,2.039192,test_001676,1,promoter,promoter,chr19,49641915,49642115,test
1677,-9.933291,4.4080014,test_001677,1,promoter,promoter,chr20,34476330,34476530,test
1678,7.097965,-0.85782665,test_001678,0,background,random_background_test,chr21,21675376,21675576,test
1679,-10.723196,4.219253,test_001679,1,promoter,promoter,chr20,2692580,2692780,test
1680,-2.145232,-3.1287954,test_001680,1,promoter,promoter,chr22,44676802,44677002,test
1681,-4.435951,-1.1754365,test_001681,1,promoter,promoter,chr20,45881044,45881244,test
1682,-4.392984,-1.6566453,test_001682,1,promoter,promoter,chr22,49052335,49052535,test
1683,-8.197551,0.31008705,test_001683,1,promoter,promoter,chr19,47419347,47419547,test
1684,-8.143469,2.0610006,test_001684,1,promoter,promoter,chr19,49877864,49878064,test
1685,-3.3719578,0.40064952,test_001685,1,promoter,promoter,chr19,15232984,15233184,test
1686,-10.699628,4.1890545,test_001686,1,promoter,promoter,chr22,42270365,42270565,test
1687,3.81212,-1.3804466,test_001687,0,background,random_background_test,chr20,10659524,10659724,test
1688,-9.601082,1.987126,test_001688,1,promoter,promoter,chr22,45976777,45976977,test
1689,-7.6918173,0.48322043,test_001689,1,promoter,promoter,chr21,37267455,37267655,test
1690,-8.389233,1.7687329,test_001690,1,promoter,promoter,chr20,34955730,34955930,test
1691,3.4834793,5.8216476,test_001691,0,background,random_background_test,chr19,4904092,4904292,test
1692,8.531704,3.1574688,test_001692,0,background,random_background_test,chr20,42942714,42942914,test
1693,-10.258291,3.4814978,test_001693,1,promoter,promoter,chr19,10430669,10430869,test
1694,-1.4161367,-3.0421522,test_001694,1,promoter,promoter,chr19,17460538,17460738,test
1695,3.6997378,-2.0148232,test_001695,0,background,random_background_test,chr20,56922008,56922208,test
1696,-7.7725325,1.5462443,test_001696,1,promoter,promoter,chr20,38033408,38033608,test
1697,-3.5270488,-2.5183253,test_001697,1,promoter,promoter,chr22,47631630,47631830,test
1698,-8.917246,2.1692784,test_001698,1,promoter,promoter,chr22,29388518,29388718,test
1699,5.328928,7.593855,test_001699,0,background,random_background_test,chr19,20213254,20213454,test
1700,-6.156173,-0.26691654,test_001700,1,promoter,promoter,chr19,48170389,48170589,test
1701,-10.425762,3.8630905,test_001701,1,promoter,promoter,chr21,44939850,44940050,test
1702,2.6387415,-1.5164777,test_001702,0,background,random_background_test,chr20,38912712,38912912,test
1703,-7.487599,1.1188704,test_001703,1,promoter,promoter,chr19,2096883,2097083,test
1704,4.204599,3.048387,test_001704,0,background,random_background_test,chr20,53548101,53548301,test
1705,1.1659135,-2.3646142,test_001705,1,promoter,promoter,chr19,58559262,58559462,test
1706,5.222233,0.8755589,test_001706,0,background,random_background_test,chr22,13622588,13622788,test
1707,4.8609614,-0.14467283,test_001707,0,background,random_background_test,chr20,27921538,27921738,test
1708,5.9793367,-2.4068806,test_001708,0,background,random_background_test,chr21,10389744,10389944,test
1709,-5.50865,-0.56918895,test_001709,1,promoter,promoter,chr20,25987303,25987503,test
1710,4.2170777,-0.67020947,test_001710,0,background,random_background_test,chr22,41742353,41742553,test
1711,-9.548732,2.848044,test_001711,1,promoter,promoter,chr22,21735469,21735669,test
1712,-2.8950458,-2.481154,test_001712,1,promoter,promoter,chr19,15911595,15911795,test
1713,-9.079325,2.8402233,test_001713,1,promoter,promoter,chr20,63980937,63981137,test
1714,9.665774,2.331628,test_001714,0,background,random_background_test,chr22,33186853,33187053,test
1715,-9.116521,2.3781927,test_001715,1,promoter,promoter,chr20,63861545,63861745,test
1716,-3.8567417,-1.3010621,test_001716,1,promoter,promoter,chr19,42594801,42595001,test
1717,-0.3998905,-2.70864,test_001717,1,promoter,promoter,chr20,22585423,22585623,test
1718,0.019107826,-3.8679197,test_001718,0,background,random_background_test,chr20,5274176,5274376,test
1719,-9.688892,4.200901,test_001719,1,promoter,promoter,chr21,32279019,32279219,test
1720,-7.8419847,1.4160687,test_001720,1,promoter,promoter,chr22,31750106,31750306,test
1721,-3.5404122,-1.2881781,test_001721,1,promoter,promoter,chr22,31140421,31140621,test
1722,2.0093925,-2.9918528,test_001722,0,background,random_background_test,chr20,25382626,25382826,test
1723,3.2711,-2.316269,test_001723,0,background,random_background_test,chr19,58432209,58432409,test
1724,-2.1645727,-2.8733468,test_001724,1,promoter,promoter,chr22,19716984,19717184,test
1725,-7.55505,0.4209403,test_001725,1,promoter,promoter,chr21,45974378,45974578,test
1726,5.1381397,3.825321,test_001726,0,background,random_background_test,chr19,3071609,3071809,test
1727,-10.168543,3.615923,test_001727,1,promoter,promoter,chr19,18419225,18419425,test
1728,0.52213496,-3.5741045,test_001728,0,background,random_background_test,chr22,44889769,44889969,test
1729,1.7759963,-2.5935154,test_001729,0,background,random_background_test,chr19,7261290,7261490,test
1730,7.285101,4.119883,test_001730,0,background,random_background_test,chr20,42924001,42924201,test
1731,4.7172422,-0.7488523,test_001731,0,background,random_background_test,chr21,33255145,33255345,test
1732,6.336625,1.9202558,test_001732,0,background,random_background_test,chr22,17496524,17496724,test
1733,-1.557453,-2.2632184,test_001733,0,background,random_background_test,chr19,55437036,55437236,test
1734,1.8854958,-2.021908,test_001734,0,background,random_background_test,chr20,57043719,57043919,test
1735,-9.854597,3.6530232,test_001735,1,promoter,promoter,chr19,1248458,1248658,test
1736,-1.8806161,-3.0174713,test_001736,0,background,random_background_test,chr19,7850706,7850906,test
1737,5.821184,6.9789796,test_001737,0,background,random_background_test,chr22,42593927,42594127,test
1738,2.0555916,-2.8000464,test_001738,0,background,random_background_test,chr20,18224292,18224492,test
1739,-2.2506428,-2.007963,test_001739,1,promoter,promoter,chr19,57888960,57889160,test
1740,-0.5777155,-3.847045,test_001740,1,promoter,promoter,chr22,39240995,39241195,test
1741,8.054795,5.565757,test_001741,0,background,random_background_test,chr20,12359460,12359660,test
1742,-3.5287454,-2.3571267,test_001742,1,promoter,promoter,chr19,43331422,43331622,test
1743,5.53523,-0.31918544,test_001743,0,background,random_background_test,chr21,38106759,38106959,test
1744,-2.5329845,0.5580327,test_001744,0,background,random_background_test,chr20,48396933,48397133,test
1745,-0.23603727,-3.398421,test_001745,0,background,random_background_test,chr20,1604689,1604889,test
1746,3.4679337,-2.1038754,test_001746,1,promoter,promoter,chr21,14753902,14754102,test
1747,2.5335991,-2.5599651,test_001747,0,background,random_background_test,chr22,32593619,32593819,test
1748,5.8338685,7.4781427,test_001748,0,background,random_background_test,chr19,7609188,7609388,test
1749,4.6685376,6.5561757,test_001749,0,background,random_background_test,chr20,3241713,3241913,test
1750,-6.570954,1.754002,test_001750,1,promoter,promoter,chr19,37251754,37251954,test
1751,1.3356255,-2.3994858,test_001751,1,promoter,promoter,chr22,39900961,39901161,test
1752,-7.65528,0.986274,test_001752,1,promoter,promoter,chr21,5128321,5128521,test
1753,1.879917,-3.2238424,test_001753,0,background,random_background_test,chr22,39943317,39943517,test
1754,1.0571935,-2.3888667,test_001754,1,promoter,promoter,chr22,19990835,19991035,test
1755,-0.9224942,-2.782,test_001755,1,promoter,promoter,chr22,17219429,17219629,test
1756,4.6629367,0.371173,test_001756,0,background,random_background_test,chr20,54325736,54325936,test
1757,7.276392,2.307994,test_001757,0,background,random_background_test,chr20,59842989,59843189,test
1758,0.8223918,-2.9908328,test_001758,0,background,random_background_test,chr20,2173443,2173643,test
1759,1.7332962,-2.6361432,test_001759,1,promoter,promoter,chr19,48269828,48270028,test
1760,-4.650737,-0.9391982,test_001760,1,promoter,promoter,chr22,23763250,23763450,test
1761,2.4157655,-3.0223482,test_001761,0,background,random_background_test,chr22,32722017,32722217,test
1762,-0.8990169,4.429249,test_001762,1,promoter,promoter,chr20,17479379,17479579,test
1763,6.6069417,2.9794495,test_001763,0,background,random_background_test,chr22,31664287,31664487,test
1764,4.9054866,4.762926,test_001764,0,background,random_background_test,chr19,31368565,31368765,test
1765,-3.9118142,-1.0428509,test_001765,1,promoter,promoter,chr20,41618386,41618586,test
1766,4.460488,-1.341537,test_001766,0,background,random_background_test,chr21,29895257,29895457,test
1767,-1.6960715,-2.540118,test_001767,1,promoter,promoter,chr19,36013920,36014120,test
1768,1.2721355,-2.9262292,test_001768,1,promoter,promoter,chr19,54502602,54502802,test
1769,-0.5508359,-0.42576462,test_001769,0,background,random_background_test,chr22,31127101,31127301,test
1770,-10.143997,3.4665408,test_001770,1,promoter,promoter,chr22,50783571,50783771,test
1771,-1.7196053,-3.1555715,test_001771,1,promoter,promoter,chr20,64101042,64101242,test
1772,3.8123577,3.5726461,test_001772,0,background,random_background_test,chr20,45814224,45814424,test
1773,9.2920885,2.3324776,test_001773,0,background,random_background_test,chr20,55542330,55542530,test
1774,-2.16394,-2.7546191,test_001774,0,background,random_background_test,chr22,19876527,19876727,test
1775,-9.31113,4.149348,test_001775,1,promoter,promoter,chr20,64049493,64049693,test
1776,6.89552,0.8637166,test_001776,0,background,random_background_test,chr21,41981440,41981640,test
1777,-2.9765022,-1.9349017,test_001777,1,promoter,promoter,chr20,62533833,62534033,test
1778,2.0472574,-1.9352603,test_001778,0,background,random_background_test,chr19,44060851,44061051,test
1779,3.5037796,-1.1451764,test_001779,0,background,random_background_test,chr21,7416979,7417179,test
1780,3.6640246,-2.4726832,test_001780,1,promoter,promoter,chr21,42403738,42403938,test
1781,-1.2485645,-2.8268466,test_001781,0,background,random_background_test,chr20,57289194,57289394,test
1782,-5.4494047,-0.16828308,test_001782,1,promoter,promoter,chr19,56368077,56368277,test
1783,3.0003788,2.7058086,test_001783,1,promoter,promoter,chr19,17418131,17418331,test
1784,4.9514785,-1.4663188,test_001784,0,background,random_background_test,chr20,5643911,5644111,test
1785,-1.7098058,-3.138893,test_001785,0,background,random_background_test,chr20,63292932,63293132,test
1786,7.398096,1.3494167,test_001786,0,background,random_background_test,chr22,26868174,26868374,test
1787,5.7452693,5.2575336,test_001787,0,background,random_background_test,chr19,30204075,30204275,test
1788,-1.415605,-1.9621559,test_001788,1,promoter,promoter,chr22,39294135,39294335,test
1789,9.295593,2.9453602,test_001789,0,background,random_background_test,chr20,29033780,29033980,test
1790,-5.720203,-1.4205154,test_001790,1,promoter,promoter,chr19,56066508,56066708,test
1791,0.9826499,-4.1198883,test_001791,0,background,random_background_test,chr20,739421,739621,test
1792,-9.592731,2.4109397,test_001792,1,promoter,promoter,chr19,57633284,57633484,test
1793,6.987597,5.283523,test_001793,1,promoter,promoter,chr19,40342181,40342381,test
1794,5.165897,-2.0721307,test_001794,0,background,random_background_test,chr22,33064932,33065132,test
1795,9.251275,7.2263145,test_001795,0,background,random_background_test,chr22,35293721,35293921,test
1796,7.560953,-0.2439507,test_001796,0,background,random_background_test,chr21,25414441,25414641,test
1797,-2.7792134,-2.5389547,test_001797,1,promoter,promoter,chr20,4721786,4721986,test
1798,-7.413158,0.21367623,test_001798,1,promoter,promoter,chr20,31739379,31739579,test
1799,6.2016683,5.0781293,test_001799,0,background,random_background_test,chr22,20444826,20445026,test
1800,8.126978,2.6479347,test_001800,0,background,random_background_test,chr20,4674603,4674803,test
1801,6.2619233,0.74657243,test_001801,0,background,random_background_test,chr20,56330160,56330360,test
1802,-1.0981216,-2.1280816,test_001802,1,promoter,promoter,chr19,23957745,23957945,test
1803,-8.731227,0.9502146,test_001803,1,promoter,promoter,chr20,49188420,49188620,test
1804,4.2744555,-1.4621696,test_001804,1,promoter,promoter,chr22,29387614,29387814,test
1805,6.425021,2.73289,test_001805,0,background,random_background_test,chr22,43353262,43353462,test
1806,4.4970307,-1.3740921,test_001806,0,background,random_background_test,chr20,55647030,55647230,test
1807,2.2935183,-2.5375762,test_001807,0,background,random_background_test,chr21,44071060,44071260,test
1808,5.720037,-0.61660707,test_001808,0,background,random_background_test,chr21,22586588,22586788,test
1809,7.4722705,0.8077765,test_001809,0,background,random_background_test,chr21,33678883,33679083,test
1810,1.5589423,-2.2678773,test_001810,0,background,random_background_test,chr19,29214599,29214799,test
1811,-7.603232,0.624348,test_001811,1,promoter,promoter,chr19,49487331,49487531,test
1812,-8.067042,0.098648265,test_001812,1,promoter,promoter,chr19,15449421,15449621,test
1813,3.7318451,1.6703777,test_001813,0,background,random_background_test,chr21,12479781,12479981,test
1814,0.8879847,-2.049379,test_001814,0,background,random_background_test,chr22,49283085,49283285,test
1815,-8.017558,0.6968478,test_001815,1,promoter,promoter,chr19,6502275,6502475,test
1816,4.3144307,2.7678952,test_001816,0,background,random_background_test,chr21,11282056,11282256,test
1817,-1.6698849,-3.3359268,test_001817,1,promoter,promoter,chr19,3155148,3155348,test
1818,-0.7300996,-3.8829768,test_001818,0,background,random_background_test,chr19,18059129,18059329,test
1819,1.2399912,-4.0597296,test_001819,1,promoter,promoter,chr22,22036263,22036463,test
1820,-2.604722,-2.5570042,test_001820,1,promoter,promoter,chr19,15564034,15564234,test
1821,-7.3084564,1.3301646,test_001821,1,promoter,promoter,chr20,23049668,23049868,test
1822,9.787056,5.598111,test_001822,0,background,random_background_test,chr19,44116967,44117167,test
1823,10.260994,6.349498,test_001823,0,background,random_background_test,chr19,56849868,56850068,test
1824,1.127786,-3.4567444,test_001824,1,promoter,promoter,chr21,41581209,41581409,test
1825,1.5166878,-3.2975957,test_001825,0,background,random_background_test,chr20,50830068,50830268,test
1826,-3.011067,-2.3232834,test_001826,0,background,random_background_test,chr22,45541795,45541995,test
1827,4.804515,0.6251309,test_001827,1,promoter,promoter,chr21,33968425,33968625,test
1828,4.008225,2.7643607,test_001828,0,background,random_background_test,chr19,25874033,25874233,test
1829,1.7736478,-2.936622,test_001829,1,promoter,promoter,chr20,32449580,32449780,test
1830,3.7239282,3.7232113,test_001830,0,background,random_background_test,chr19,25941664,25941864,test
1831,-10.635642,3.7476366,test_001831,1,promoter,promoter,chr19,9936442,9936642,test
1832,4.8110156,-2.4183562,test_001832,1,promoter,promoter,chr19,19232559,19232759,test
1833,-3.0485015,-2.960888,test_001833,1,promoter,promoter,chr19,54102971,54103171,test
1834,8.016315,3.9427984,test_001834,0,background,random_background_test,chr20,44201925,44202125,test
1835,0.63667107,-3.5652165,test_001835,0,background,random_background_test,chr20,3798992,3799192,test
1836,-7.4555883,0.49214157,test_001836,1,promoter,promoter,chr20,50958912,50959112,test
1837,-1.3555222,-3.3214,test_001837,1,promoter,promoter,chr22,21653117,21653317,test
1838,6.3611493,-0.2414822,test_001838,0,background,random_background_test,chr21,13470255,13470455,test
1839,4.9890847,-1.4595177,test_001839,0,background,random_background_test,chr20,24266090,24266290,test
1840,6.536777,-0.013229074,test_001840,0,background,random_background_test,chr20,52751150,52751350,test
1841,3.2986393,-3.4196784,test_001841,0,background,random_background_test,chr22,22466396,22466596,test
1842,2.4771793,-2.113973,test_001842,0,background,random_background_test,chr21,44871947,44872147,test
1843,7.2115912,-0.6944443,test_001843,0,background,random_background_test,chr19,34790395,34790595,test
1844,3.752915,-0.992533,test_001844,0,background,random_background_test,chr20,30194711,30194911,test
1845,4.1227913,-2.4890778,test_001845,0,background,random_background_test,chr20,32217897,32218097,test
1846,-7.8445106,0.6478947,test_001846,1,promoter,promoter,chr20,5316785,5316985,test
1847,2.3396335,-3.6093326,test_001847,0,background,random_background_test,chr21,13649727,13649927,test
1848,5.900609,1.4964505,test_001848,0,background,random_background_test,chr20,2365891,2366091,test
1849,-3.422435,-2.554013,test_001849,1,promoter,promoter,chr22,18110287,18110487,test
1850,-9.58641,3.147643,test_001850,1,promoter,promoter,chr19,58150712,58150912,test
1851,-2.2097304,-2.3105712,test_001851,1,promoter,promoter,chr21,44697242,44697442,test
1852,-9.751459,2.7582376,test_001852,1,promoter,promoter,chr22,37519381,37519581,test
1853,0.091888055,-4.0800023,test_001853,1,promoter,promoter,chr19,46303370,46303570,test
1854,-1.9258162,-3.1789055,test_001854,1,promoter,promoter,chr21,42022152,42022352,test
1855,-9.982728,2.915444,test_001855,1,promoter,promoter,chr21,41167980,41168180,test
1856,-1.7605455,-1.4632062,test_001856,0,background,random_background_test,chr20,46277782,46277982,test
1857,6.175966,-1.3965133,test_001857,0,background,random_background_test,chr20,60150657,60150857,test
1858,-1.230751,-3.4236588,test_001858,0,background,random_background_test,chr20,63766864,63767064,test
1859,4.9698777,-2.141358,test_001859,1,promoter,promoter,chr21,37374901,37375101,test
1860,3.1648996,-0.74459034,test_001860,1,promoter,promoter,chr19,13117346,13117546,test
1861,5.4537907,-1.6750181,test_001861,0,background,random_background_test,chr21,39976226,39976426,test
1862,-10.021969,4.0122867,test_001862,1,promoter,promoter,chr20,60087662,60087862,test
1863,-5.0398736,-0.9275446,test_001863,1,promoter,promoter,chr19,35134600,35134800,test
1864,2.364808,-2.6730413,test_001864,0,background,random_background_test,chr20,11969795,11969995,test
1865,4.7953014,-0.14779265,test_001865,0,background,random_background_test,chr19,34683956,34684156,test
1866,7.6310577,2.02257,test_001866,0,background,random_background_test,chr19,50575938,50576138,test
1867,2.3267634,-2.5510602,test_001867,1,promoter,promoter,chr19,50638009,50638209,test
1868,1.2455597,-3.560959,test_001868,1,promoter,promoter,chr19,39441399,39441599,test
1869,-6.040009,-0.5487748,test_001869,1,promoter,promoter,chr20,29497256,29497456,test
1870,-6.6047926,0.7592598,test_001870,1,promoter,promoter,chr20,266983,267183,test
1871,-4.336119,-0.6241847,test_001871,0,background,random_background_test,chr19,43866970,43867170,test
1872,1.4485943,-3.3567154,test_001872,1,promoter,promoter,chr19,48255828,48256028,test
1873,-6.4954596,0.07334623,test_001873,1,promoter,promoter,chr19,51594644,51594844,test
1874,6.0223703,-1.5847088,test_001874,0,background,random_background_test,chr20,16106460,16106660,test
1875,-3.9621994,-0.6209519,test_001875,1,promoter,promoter,chr19,51630434,51630634,test
1876,-3.3694973,-1.1550641,test_001876,1,promoter,promoter,chr19,55038334,55038534,test
1877,6.8839397,0.28392756,test_001877,0,background,random_background_test,chr21,22524733,22524933,test
1878,-8.815979,1.5438998,test_001878,1,promoter,promoter,chr19,39435954,39436154,test
1879,-6.4033766,0.49902377,test_001879,1,promoter,promoter,chr19,53193298,53193498,test
1880,6.8179193,1.3334098,test_001880,0,background,random_background_test,chr21,9268178,9268378,test
1881,-8.599832,1.8216097,test_001881,0,background,random_background_test,chr19,1864727,1864927,test
1882,1.6364442,-3.5754988,test_001882,1,promoter,promoter,chr22,26860440,26860640,test
1883,-5.346332,-0.34195146,test_001883,1,promoter,promoter,chr19,55179857,55180057,test
1884,-4.23511,-0.47170246,test_001884,1,promoter,promoter,chr19,36214972,36215172,test
1885,8.145159,2.6670637,test_001885,0,background,random_background_test,chr20,55899628,55899828,test
1886,0.24677718,-2.3237333,test_001886,1,promoter,promoter,chr21,45341816,45342016,test
1887,9.081624,6.6139827,test_001887,0,background,random_background_test,chr20,2766340,2766540,test
1888,0.79129755,-0.79761773,test_001888,1,promoter,promoter,chr19,734831,735031,test
1889,1.6769404,-1.5518028,test_001889,1,promoter,promoter,chr19,55167057,55167257,test
1890,-0.33739668,-3.5375156,test_001890,0,background,random_background_test,chr22,45754920,45755120,test
