embedding_index,pc1,pc2,id,label,label_name,source,chrom,start,end,split
811,-2.437263,-0.6358389,test_000811,1,promoter,promoter,chr22,41682322,41682622,test
812,2.0240462,-0.5066209,test_000812,0,background,random_background_test,chr20,36992802,36993102,test
813,1.5769769,-0.62388146,test_000813,0,background,random_background_test,chr19,32671812,32672112,test
814,7.3360167,1.8379039,test_000814,0,background,random_background_test,chr21,26699277,26699577,test
815,2.2938056,-0.37896007,test_000815,1,promoter,promoter,chr21,32298638,32298938,test
816,0.5330049,-0.6021356,test_000816,1,promoter,promoter,chr19,1270157,1270457,test
817,-2.9923372,-0.4141276,test_000817,1,promoter,promoter,chr19,12880765,12881065,test
818,-1.7970867,-0.66448164,test_000818,0,background,random_background_test,chr19,3627205,3627505,test
819,1.8660483,-0.48347113,test_000819,1,promoter,promoter,chr19,16079267,16079567,test
820,7.1003547,1.8706412,test_000820,0,background,random_background_test,chr21,17162693,17162993,test
821,5.002073,0.44394183,test_000821,0,background,random_background_test,chr20,59026198,59026498,test
822,-7.070726,0.92387575,test_000822,1,promoter,promoter,chr20,5316735,5317035,test
823,-4.5343885,-0.19653007,test_000823,1,promoter,promoter,chr19,18791053,18791353,test
824,5.384095,0.75500774,test_000824,0,background,random_background_test,chr20,1797107,1797407,test
825,5.4560986,0.8708984,test_000825,0,background,random_background_test,chr20,11778929,11779229,test
826,-2.588133,-0.5187357,test_000826,1,promoter,promoter,chr21,44551259,44551559,test
827,-2.262113,-0.64358884,test_000827,1,promoter,promoter,chr19,35106535,35106835,test
828,2.249887,-0.4171642,test_000828,0,background,random_background_test,chr20,10955081,10955381,test
829,-0.76912105,-0.72092915,test_000829,1,promoter,promoter,chr19,11089248,11089548,test
830,-6.1026306,0.42103827,test_000830,1,promoter,promoter,chr21,37267405,37267705,test
831,3.85562,0.025906146,test_000831,0,background,random_background_test,chr19,37459404,37459704,test
832,5.5610867,0.8159627,test_000832,0,background,random_background_test,chr20,5345325,5345625,test
833,0.8393195,-0.6155556,test_000833,1,promoter,promoter,chr20,1810611,1810911,test
834,0.31541467,-0.6836226,test_000834,1,promoter,promoter,chr20,19213302,19213602,test
835,2.6598406,-0.33792797,test_000835,0,background,random_background_test,chr21,38898902,38899202,test
836,0.11295181,-0.6871127,test_000836,0,background,random_background_test,chr19,6242464,6242764,test
837,2.040001,-0.41680336,test_000837,0,background,random_background_test,chr22,49216492,49216792,test
838,4.516636,0.40848017,test_000838,0,background,random_background_test,chr22,34690386,34690686,test
839,-4.9546356,-0.13086598,test_000839,1,promoter,promoter,chr20,38033358,38033658,test
840,-0.28587773,-0.7438583,test_000840,1,promoter,promoter,chr19,35947088,35947388,test
841,-0.3264001,-0.72533303,test_000841,1,promoter,promoter,chr21,39377473,39377773,test
842,1.8645805,-0.585253,test_000842,0,background,random_background_test,chr20,4571285,4571585,test
843,-1.2394735,-0.72433513,test_000843,1,promoter,promoter,chr22,25064894,25065194,test
844,-6.7570343,0.6418301,test_000844,1,promoter,promoter,chr20,63861495,63861795,test
845,3.4332297,-0.095307775,test_000845,0,background,random_background_test,chr22,39164827,39165127,test
846,4.693634,0.41402164,test_000846,0,background,random_background_test,chr22,39463542,39463842,test
847,6.835759,1.5342227,test_000847,0,background,random_background_test,chr20,37165367,37165667,test
848,1.4025713,-0.54810137,test_000848,1,promoter,promoter,chr19,3052782,3053082,test
849,-2.6590564,-0.6316076,test_000849,1,promoter,promoter,chr22,43411097,43411397,test
850,3.0451503,-0.19631265,test_000850,1,promoter,promoter,chr22,45624406,45624706,test
851,6.5588603,1.3593303,test_000851,0,background,random_background_test,chr22,15226111,15226411,test
852,4.4991064,0.2807334,test_000852,0,background,random_background_test,chr19,8735860,8736160,test
853,-0.85952634,-0.7269525,test_000853,1,promoter,promoter,chr19,54707963,54708263,test
854,2.9119015,-0.26383927,test_000854,1,promoter,promoter,chr22,45793254,45793554,test
855,1.3282776,-0.52653944,test_000855,0,background,random_background_test,chr20,47008476,47008776,test
856,3.7564366,-0.041871905,test_000856,0,background,random_background_test,chr21,35861250,35861550,test
857,2.9393613,-0.21450391,test_000857,1,promoter,promoter,chr22,24686179,24686479,test
858,-0.88662434,-0.7178669,test_000858,1,promoter,promoter,chr21,41361884,41362184,test
859,-5.1525803,0.13456511,test_000859,1,promoter,promoter,chr22,29838205,29838505,test
860,-0.6328119,-0.77192897,test_000860,1,promoter,promoter,chr21,28992805,28993105,test
861,4.316909,0.2674707,test_000861,0,background,random_background_test,chr20,12153881,12154181,test
862,-7.6711893,1.2417508,test_000862,1,promoter,promoter,chr22,45671674,45671974,test
863,5.0619235,0.66423047,test_000863,0,background,random_background_test,chr20,55647030,55647330,test
864,-3.9951844,-0.072176486,test_000864,1,promoter,promoter,chr19,41439824,41440124,test
865,2.7307575,-0.33909267,test_000865,0,background,random_background_test,chr22,29394425,29394725,test
866,2.0868227,-0.37985575,test_000866,0,background,random_background_test,chr20,19851816,19852116,test
867,2.2803965,-0.43460777,test_000867,0,background,random_background_test,chr21,22784085,22784385,test
868,1.1463846,-0.61943066,test_000868,1,promoter,promoter,chr22,19527453,19527753,test
869,2.7070165,-0.24599381,test_000869,0,background,random_background_test,chr21,18614548,18614848,test
870,4.940102,0.46256006,test_000870,0,background,random_background_test,chr22,44539983,44540283,test
871,1.7226946,-0.58126944,test_000871,0,background,random_background_test,chr22,36761628,36761928,test
872,-2.6506598,-0.5323288,test_000872,1,promoter,promoter,chr19,49818023,49818323,test
873,-2.1271224,-0.68410957,test_000873,0,background,random_background_test,chr19,14476860,14477160,test
874,5.8396463,0.97240263,test_000874,0,background,random_background_test,chr20,46862472,46862772,test
875,4.8457184,0.42279804,test_000875,0,background,random_background_test,chr21,16434672,16434972,test
876,1.6206169,-0.50907844,test_000876,0,background,random_background_test,chr20,44108223,44108523,test
877,0.80516106,-0.63848233,test_000877,0,background,random_background_test,chr22,15231688,15231988,test
878,-8.465541,1.8565714,test_000878,1,promoter,promoter,chr21,31732025,31732325,test
879,-0.29386187,-0.6829196,test_000879,0,background,random_background_test,chr19,50248729,50249029,test
880,4.7026854,0.500115,test_000880,0,background,random_background_test,chr20,22603000,22603300,test
881,-8.595112,1.9294349,test_000881,1,promoter,promoter,chr20,33686084,33686384,test
882,2.3704813,-0.20656629,test_000882,0,background,random_background_test,chr20,48704068,48704368,test
883,-0.11329036,-0.69916415,test_000883,1,promoter,promoter,chr21,33948667,33948967,test
884,3.8461642,0.006786813,test_000884,1,promoter,promoter,chr20,15196814,15197114,test
885,-0.83225447,-0.6606848,test_000885,0,background,random_background_test,chr21,32387918,32388218,test
886,4.327396,0.18971306,test_000886,0,background,random_background_test,chr22,14171817,14172117,test
887,3.914864,0.05737761,test_000887,0,background,random_background_test,chr19,27624758,27625058,test
888,2.7397282,-0.32323572,test_000888,0,background,random_background_test,chr21,12629071,12629371,test
889,1.0924753,-0.59142655,test_000889,1,promoter,promoter,chr22,22762162,22762462,test
890,0.48785093,-0.70760727,test_000890,1,promoter,promoter,chr20,2814937,2815237,test
891,-2.3815823,-0.68491715,test_000891,1,promoter,promoter,chr21,44331275,44331575,test
892,-1.9818891,-0.52985805,test_000892,1,promoter,promoter,chr19,36330296,36330596,test
893,-4.8556933,-0.06433141,test_000893,1,promoter,promoter,chr21,44580300,44580600,test
894,-5.4695463,0.18758638,test_000894,1,promoter,promoter,chr19,49932739,49933039,test
895,-7.558251,1.2884121,test_000895,1,promoter,promoter,chr19,56404154,56404454,test
896,-8.655018,1.8625634,test_000896,1,promoter,promoter,chr19,10871653,10871953,test
897,-4.0992737,-0.24855156,test_000897,1,promoter,promoter,chr19,50969413,50969713,test
898,-1.6224266,-0.6480209,test_000898,0,background,random_background_test,chr21,43529606,43529906,test
899,-1.9927326,-0.67784226,test_000899,1,promoter,promoter,chr20,45911707,45912007,test
900,-5.936454,0.48311058,test_000900,1,promoter,promoter,chr19,35134550,35134850,test
901,5.9514794,1.1279678,test_000901,0,background,random_background_test,chr21,20614866,20615166,test
902,4.555008,0.3786457,test_000902,0,background,random_background_test,chr19,49239160,49239460,test
903,2.5797052,-0.31510875,test_000903,1,promoter,promoter,chr19,35118306,35118606,test
904,1.4158009,-0.5499432,test_000904,1,promoter,promoter,chr21,42031294,42031594,test
905,-5.2060843,0.11302987,test_000905,1,promoter,promoter,chr19,11384235,11384535,test
906,-6.8044367,0.6861364,test_000906,1,promoter,promoter,chr22,50089745,50090045,test
907,4.175956,0.12773445,test_000907,1,promoter,promoter,chr21,42836208,42836508,test
908,-4.1505723,-0.27288735,test_000908,1,promoter,promoter,chr19,17026346,17026646,test
909,4.7404637,0.41517583,test_000909,0,background,random_background_test,chr19,45726564,45726864,test
910,2.558124,-0.3070984,test_000910,0,background,random_background_test,chr22,35531316,35531616,test
911,-5.515368,0.26285425,test_000911,1,promoter,promoter,chr19,55280112,55280412,test
912,-5.660135,0.18793157,test_000912,1,promoter,promoter,chr19,4304497,4304797,test
913,-4.5183425,-0.24047457,test_000913,1,promoter,promoter,chr19,57559709,57560009,test
914,-1.1721829,-0.6063741,test_000914,1,promoter,promoter,chr20,1893963,1894263,test
915,2.4719467,-0.33776954,test_000915,1,promoter,promoter,chr20,34241236,34241536,test
916,2.7275321,-0.24619706,test_000916,1,promoter,promoter,chr20,11918572,11918872,test
917,-2.0201192,-0.6497674,test_000917,0,background,random_background_test,chr20,1604689,1604989,test
918,2.9562113,-0.15966818,test_000918,0,background,random_background_test,chr20,58159912,58160212,test
919,2.2895236,-0.38550943,test_000919,1,promoter,promoter,chr19,56312391,56312691,test
920,-4.283721,-0.1958215,test_000920,1,promoter,promoter,chr19,11346305,11346605,test
921,-5.1016364,-0.043159023,test_000921,0,background,random_background_test,chr19,23971740,23972040,test
922,-5.5020933,0.14796972,test_000922,1,promoter,promoter,chr19,2236572,2236872,test
923,1.600636,-0.6464816,test_000923,1,promoter,promoter,chr19,55641700,55642000,test
924,-7.200985,1.0164036,test_000924,1,promoter,promoter,chr19,4182483,4182783,test
925,2.4893377,-0.19497861,test_000925,1,promoter,promoter,chr19,2237682,2237982,test
926,0.20064123,-0.6783791,test_000926,0,background,random_background_test,chr21,35047171,35047471,test
927,6.5524573,1.3651321,test_000927,0,background,random_background_test,chr21,18878585,18878885,test
928,1.269144,-0.66199434,test_000928,0,background,random_background_test,chr20,1417773,1418073,test
929,-9.045813,2.2832868,test_000929,1,promoter,promoter,chr19,6739487,6739787,test
930,-9.079765,2.1689026,test_000930,1,promoter,promoter,chr19,1592762,1593062,test
931,-1.0848818,-0.7282566,test_000931,1,promoter,promoter,chr19,47745353,47745653,test
932,4.1852612,0.18201524,test_000932,0,background,random_background_test,chr19,22037962,22038262,test
933,-3.9482796,-0.34998125,test_000933,1,promoter,promoter,chr19,39248522,39248822,test
934,2.8491778,-0.29521108,test_000934,0,background,random_background_test,chr22,26194692,26194992,test
935,2.3659463,-0.3723797,test_000935,0,background,random_background_test,chr20,5643911,5644211,test
936,4.3810434,0.18848741,test_000936,0,background,random_background_test,chr22,19926396,19926696,test
937,2.0702367,-0.46436322,test_000937,0,background,random_background_test,chr20,22992607,22992907,test
938,0.34091285,-0.6375887,test_000938,0,background,random_background_test,chr20,51761275,51761575,test
939,-1.7099923,-0.61526585,test_000939,1,promoter,promoter,chr19,11529064,11529364,test
940,3.8816478,0.09425447,test_000940,0,background,random_background_test,chr20,45383583,45383883,test
941,4.368189,0.27424893,test_000941,0,background,random_background_test,chr19,11162200,11162500,test
942,-4.590008,-0.06749573,test_000942,1,promoter,promoter,chr19,33798332,33798632,test
943,-8.2011795,1.5518675,test_000943,1,promoter,promoter,chr20,3889372,3889672,test
944,0.28422928,-0.6868984,test_000944,0,background,random_background_test,chr19,56509979,56510279,test
945,1.1955286,-0.6548449,test_000945,0,background,random_background_test,chr19,48805393,48805693,test
946,0.51190627,-0.7187583,test_000946,0,background,random_background_test,chr19,50007726,50008026,test
947,-3.825285,-0.31762537,test_000947,1,promoter,promoter,chr22,50206096,50206396,test
948,-5.9458756,0.46496952,test_000948,1,promoter,promoter,chr19,29942064,29942364,test
949,1.399047,-0.52737385,test_000949,0,background,random_background_test,chr22,47672201,47672501,test
950,5.123147,0.63556063,test_000950,0,background,random_background_test,chr20,40221949,40222249,test
951,0.8854103,-0.6109799,test_000951,1,promoter,promoter,chr19,19606010,19606310,test
952,-1.1382717,-0.744601,test_000952,1,promoter,promoter,chr19,27792974,27793274,test
953,-4.332231,-0.14609925,test_000953,1,promoter,promoter,chr19,3762553,3762853,test
954,-0.037616376,-0.77102435,test_000954,1,promoter,promoter,chr22,37109064,37109364,test
955,-6.5561476,0.5931348,test_000955,1,promoter,promoter,chr20,63272636,63272936,test
956,5.229218,0.6075177,test_000956,0,background,random_background_test,chr22,35160644,35160944,test
957,2.6139011,-0.3741572,test_000957,0,background,random_background_test,chr22,31474287,31474587,test
958,6.2486277,1.1800357,test_000958,0,background,random_background_test,chr20,10467367,10467667,test
959,-3.9876351,-0.1992727,test_000959,1,promoter,promoter,chr19,36421284,36421584,test
960,-4.0850577,-0.29402527,test_000960,1,promoter,promoter,chr22,19432566,19432866,test
961,-1.631119,-0.75492126,test_000961,1,promoter,promoter,chr22,17213463,17213763,test
962,5.8648233,1.0525634,test_000962,0,background,random_background_test,chr20,49488032,49488332,test
963,-0.47050628,-0.702327,test_000963,1,promoter,promoter,chr20,5750211,5750511,test
964,1.4227781,-0.5706601,test_000964,0,background,random_background_test,chr19,36186206,36186506,test
965,5.151759,0.65776336,test_000965,0,background,random_background_test,chr19,3713849,3714149,test
966,-1.6810318,-0.72854775,test_000966,1,promoter,promoter,chr19,8577360,8577660,test
967,-5.1141295,-0.011422303,test_000967,1,promoter,promoter,chr19,58362738,58363038,test
968,2.4268184,-0.37004516,test_000968,1,promoter,promoter,chr20,37777002,37777302,test
969,3.2847276,-0.13123292,test_000969,0,background,random_background_test,chr20,5235618,5235918,test
970,-0.88838226,-0.7909454,test_000970,1,promoter,promoter,chr19,28883572,28883872,test
971,-2.2603548,-0.5962668,test_000971,1,promoter,promoter,chr22,22895271,22895571,test
972,1.482923,-0.5694558,test_000972,1,promoter,promoter,chr19,51794925,51795225,test
973,2.1832962,-0.37746173,test_000973,0,background,random_background_test,chr20,53359044,53359344,test
974,-3.6500337,-0.3882987,test_000974,1,promoter,promoter,chr20,50931261,50931561,test
975,5.552043,0.8919471,test_000975,0,background,random_background_test,chr21,38303470,38303770,test
976,2.877955,-0.24814263,test_000976,0,background,random_background_test,chr21,37214027,37214327,test
977,2.457348,-0.20916766,test_000977,0,background,random_background_test,chr19,3929053,3929353,test
978,0.7379424,-0.6391442,test_000978,0,background,random_background_test,chr19,3572191,3572491,test
979,6.0512877,1.1538571,test_000979,0,background,random_background_test,chr19,33570942,33571242,test
980,-0.378731,-0.7525197,test_000980,0,background,random_background_test,chr20,33358847,33359147,test
981,-0.9261526,-0.6565018,test_000981,1,promoter,promoter,chr19,14529284,14529584,test
982,1.5448663,-0.522553,test_000982,0,background,random_background_test,chr19,1636475,1636775,test
983,0.666215,-0.44151616,test_000983,0,background,random_background_test,chr20,23247211,23247511,test
984,-0.52608883,-0.77183187,test_000984,1,promoter,promoter,chr19,50387606,50387906,test
985,-5.6506085,0.12254839,test_000985,1,promoter,promoter,chr19,53538053,53538353,test
986,6.739027,1.5122256,test_000986,0,background,random_background_test,chr22,39815541,39815841,test
987,4.565418,0.3486397,test_000987,0,background,random_background_test,chr20,56938455,56938755,test
988,-4.257957,-0.12007122,test_000988,1,promoter,promoter,chr22,29719593,29719893,test
989,0.4089745,-0.6872354,test_000989,1,promoter,promoter,chr20,62735341,62735641,test
990,-7.9384503,1.4879773,test_000990,1,promoter,promoter,chr20,31870163,31870463,test
991,1.7462476,-0.47077292,test_000991,0,background,random_background_test,chr20,63317219,63317519,test
992,-1.4342761,-0.56881183,test_000992,1,promoter,promoter,chr19,24086979,24087279,test
993,-0.19075504,-0.7568794,test_000993,1,promoter,promoter,chr22,49425412,49425712,test
994,-0.35956395,-0.74536645,test_000994,0,background,random_background_test,chr21,45809685,45809985,test
995,-8.251223,1.6484661,test_000995,1,promoter,promoter,chr21,45542327,45542627,test
996,-0.93958414,-0.7371404,test_000996,0,background,random_background_test,chr20,61976550,61976850,test
997,1.7882882,-0.47649926,test_000997,1,promoter,promoter,chr19,58358048,58358348,test
998,-8.245298,1.6343417,test_000998,1,promoter,promoter,chr19,291007,291307,test
999,6.963229,1.6722293,test_000999,0,background,random_background_test,chr21,6653597,6653897,test
1000,3.5461867,-0.051343102,test_001000,0,background,random_background_test,chr19,33940279,33940579,test
1001,2.783213,-0.32190096,test_001001,0,background,random_background_test,chr21,30902739,30903039,test
1002,1.2083477,-0.60209113,test_001002,0,background,random_background_test,chr20,9635400,9635700,test
1003,-5.3216395,0.118474446,test_001003,1,promoter,promoter,chr20,2101669,2101969,test
1004,2.9268563,-0.18180054,test_001004,0,background,random_background_test,chr19,8415126,8415426,test
1005,7.220468,1.8623108,test_001005,0,background,random_background_test,chr20,56434414,56434714,test
1006,0.07541269,-0.78228986,test_001006,1,promoter,promoter,chr22,22396712,22397012,test
1007,4.3034635,0.20193365,test_001007,1,promoter,promoter,chr19,57261153,57261453,test
1008,3.4480646,-0.048324987,test_001008,0,background,random_background_test,chr19,22387659,22387959,test
1009,4.857158,0.47018212,test_001009,0,background,random_background_test,chr22,38588229,38588529,test
1010,-7.364587,1.068637,test_001010,1,promoter,promoter,chr22,25282689,25282989,test
1011,5.2526326,0.58477354,test_001011,0,background,random_background_test,chr20,20574136,20574436,test
1012,4.804407,0.45782584,test_001012,0,background,random_background_test,chr21,14525546,14525846,test
1013,-4.6552625,-0.2011371,test_001013,1,promoter,promoter,chr19,45039257,45039557,test
1014,4.6164494,0.30818847,test_001014,0,background,random_background_test,chr21,16498350,16498650,test
1015,7.582882,2.0082357,test_001015,0,background,random_background_test,chr22,45258599,45258899,test
1016,7.744157,2.231815,test_001016,0,background,random_background_test,chr20,19110028,19110328,test
1017,-7.382729,1.0347829,test_001017,1,promoter,promoter,chr19,11197461,11197761,test
1018,-0.43326408,-0.7870029,test_001018,1,promoter,promoter,chr19,49581177,49581477,test
1019,-6.062822,0.33357295,test_001019,1,promoter,promoter,chr22,43110482,43110782,test
1020,6.477429,1.35511,test_001020,0,background,random_background_test,chr20,7049966,7050266,test
1021,-4.0186963,-0.29883933,test_001021,1,promoter,promoter,chr19,46654619,46654919,test
1022,6.1327786,1.1493393,test_001022,0,background,random_background_test,chr19,53392919,53393219,test
1023,-8.311681,1.6972951,test_001023,1,promoter,promoter,chr22,31753784,31754084,test
1024,-3.0917506,-0.5633956,test_001024,1,promoter,promoter,chr20,50958862,50959162,test
1025,4.606855,0.3477859,test_001025,0,background,random_background_test,chr21,7968453,7968753,test
1026,7.2420187,1.8330997,test_001026,0,background,random_background_test,chr19,43805369,43805669,test
1027,0.12141233,-0.67311966,test_001027,1,promoter,promoter,chr19,53538553,53538853,test
1028,-1.6882393,-0.75913846,test_001028,0,background,random_background_test,chr19,4353951,4354251,test
1029,0.59860283,-0.6902198,test_001029,1,promoter,promoter,chr21,43609658,43609958,test
1030,4.8894305,0.45235258,test_001030,0,background,random_background_test,chr20,46041725,46042025,test
1031,0.06193111,-0.6406354,test_001031,0,background,random_background_test,chr19,7776070,7776370,test
1032,-2.9071436,-0.57518625,test_001032,1,promoter,promoter,chr20,63217831,63218131,test
1033,-5.8151493,0.24154742,test_001033,1,promoter,promoter,chr19,33301305,33301605,test
1034,2.2898111,-0.45855698,test_001034,1,promoter,promoter,chr20,3811113,3811413,test
1035,4.058305,0.18050528,test_001035,0,background,random_background_test,chr20,60992177,60992477,test
1036,-2.2594142,-0.50090116,test_001036,1,promoter,promoter,chr19,3028309,3028609,test
1037,4.4564214,0.36007538,test_001037,0,background,random_background_test,chr20,7706184,7706484,test
1038,2.607585,-0.40569243,test_001038,0,background,random_background_test,chr20,21939489,21939789,test
1039,-6.931094,0.8298538,test_001039,1,promoter,promoter,chr20,3732466,3732766,test
1040,4.5401344,0.3495834,test_001040,0,background,random_background_test,chr19,18625183,18625483,test
1041,2.9262269,-0.22417517,test_001041,0,background,random_background_test,chr21,39459030,39459330,test
1042,2.7565362,-0.20192094,test_001042,0,background,random_background_test,chr19,28374067,28374367,test
1043,4.7640624,0.40499684,test_001043,0,background,random_background_test,chr21,10865765,10866065,test
1044,5.4488974,0.6597147,test_001044,0,background,random_background_test,chr19,7834041,7834341,test
1045,-0.05686235,-0.7712781,test_001045,1,promoter,promoter,chr19,1823065,1823365,test
1046,-2.02456,-0.6502079,test_001046,1,promoter,promoter,chr19,13953293,13953593,test
1047,-7.3724136,1.0024958,test_001047,1,promoter,promoter,chr19,1266933,1267233,test
1048,5.4787455,0.6983361,test_001048,0,background,random_background_test,chr22,48970707,48971007,test
1049,2.1373196,-0.48805946,test_001049,0,background,random_background_test,chr19,26136289,26136589,test
1050,6.623211,1.3976316,test_001050,0,background,random_background_test,chr21,27027702,27028002,test
1051,-4.218469,-0.22879428,test_001051,1,promoter,promoter,chr19,18282022,18282322,test
1052,4.959495,0.47019148,test_001052,0,background,random_background_test,chr20,22539832,22540132,test
1053,4.156797,0.1324786,test_001053,0,background,random_background_test,chr20,39677805,39678105,test
1054,-1.1387385,-0.7290329,test_001054,1,promoter,promoter,chr19,12688021,12688321,test
1055,-5.092063,0.07188209,test_001055,1,promoter,promoter,chr19,50050914,50051214,test
1056,0.40636986,-0.66725045,test_001056,0,background,random_background_test,chr20,20050340,20050640,test
1057,2.4637158,-0.3531748,test_001057,0,background,random_background_test,chr19,9879257,9879557,test
1058,0.07387251,-0.71596634,test_001058,1,promoter,promoter,chr19,50723465,50723765,test
1059,4.391017,0.27984738,test_001059,0,background,random_background_test,chr22,32856665,32856965,test
1060,4.706421,0.36185408,test_001060,0,background,random_background_test,chr21,31625446,31625746,test
1061,-0.8644289,-0.8177882,test_001061,1,promoter,promoter,chr22,23513295,23513595,test
1062,-0.3398129,-0.6975427,test_001062,0,background,random_background_test,chr20,4328458,4328758,test
1063,2.268127,-0.2907654,test_001063,1,promoter,promoter,chr20,58634513,58634813,test
1064,-5.9406676,0.5148644,test_001064,1,promoter,promoter,chr20,41137862,41138162,test
1065,-1.3701724,-0.751024,test_001065,0,background,random_background_test,chr20,39130901,39131201,test
1066,-1.4226714,-0.7388505,test_001066,1,promoter,promoter,chr21,42022102,42022402,test
1067,-1.9847939,-0.7146546,test_001067,0,background,random_background_test,chr21,42275172,42275472,test
1068,-6.4350157,0.49169704,test_001068,1,promoter,promoter,chr22,17084770,17085070,test
1069,-6.124448,0.46540403,test_001069,1,promoter,promoter,chr19,52095711,52096011,test
1070,-3.6011186,-0.4750846,test_001070,1,promoter,promoter,chr22,41957958,41958258,test
1071,1.4121381,-0.601125,test_001071,0,background,random_background_test,chr19,45369029,45369329,test
1072,-1.2469914,-0.65888256,test_001072,1,promoter,promoter,chr21,43812560,43812860,test
1073,-3.0327425,-0.5626999,test_001073,1,promoter,promoter,chr20,45308371,45308671,test
1074,3.2942388,-0.19760494,test_001074,0,background,random_background_test,chr21,26919105,26919405,test
1075,-0.9536316,-0.83124715,test_001075,0,background,random_background_test,chr22,29709050,29709350,test
1076,3.7183425,0.06031945,test_001076,0,background,random_background_test,chr19,11157988,11158288,test
1077,-6.0652895,0.45193535,test_001077,1,promoter,promoter,chr19,3933399,3933699,test
1078,-3.0784287,-0.57498634,test_001078,1,promoter,promoter,chr19,47469709,47470009,test
1079,-2.229662,-0.7355204,test_001079,0,background,random_background_test,chr19,33402347,33402647,test
1080,1.4263192,-0.5892494,test_001080,0,background,random_background_test,chr21,16125328,16125628,test
1081,5.499608,0.7411311,test_001081,0,background,random_background_test,chr21,22423088,22423388,test
1082,-5.284089,0.03731862,test_001082,1,promoter,promoter,chr19,21483663,21483963,test
1083,-1.9345422,-0.7264418,test_001083,1,promoter,promoter,chr19,49665241,49665541,test
1084,4.273484,0.21301922,test_001084,0,background,random_background_test,chr19,56419419,56419719,test
1085,2.3377223,-0.4225521,test_001085,0,background,random_background_test,chr22,48112947,48113247,test
1086,-1.997207,-0.705593,test_001086,1,promoter,promoter,chr19,55284396,55284696,test
1087,1.3227648,-0.6054836,test_001087,1,promoter,promoter,chr19,44613386,44613686,test
1088,1.271229,-0.6857459,test_001088,0,background,random_background_test,chr19,54421390,54421690,test
1089,3.7208426,-0.043081928,test_001089,0,background,random_background_test,chr21,11636350,11636650,test
1090,-7.371724,1.0409827,test_001090,1,promoter,promoter,chr19,55384149,55384449,test
1091,-5.3593683,0.2241729,test_001091,1,promoter,promoter,chr20,8132007,8132307,test
1092,5.0882215,0.58592373,test_001092,0,background,random_background_test,chr20,39787362,39787662,test
1093,0.4711135,-0.7149278,test_001093,1,promoter,promoter,chr22,39077103,39077403,test
1094,5.374196,0.7100319,test_001094,0,background,random_background_test,chr22,15509044,15509344,test
1095,6.079952,1.086812,test_001095,0,background,random_background_test,chr19,36695067,36695367,test
1096,0.15591173,-0.73366934,test_001096,0,background,random_background_test,chr21,41043529,41043829,test
1097,5.1558547,0.63577676,test_001097,0,background,random_background_test,chr20,50762299,50762599,test
1098,-7.0534205,0.77894664,test_001098,1,promoter,promoter,chr19,18831728,18832028,test
1099,0.59298,-0.5999923,test_001099,0,background,random_background_test,chr19,16501265,16501565,test
1100,2.513117,-0.4488157,test_001100,0,background,random_background_test,chr21,35966394,35966694,test
1101,-4.49379,-0.23330113,test_001101,1,promoter,promoter,chr20,63864276,63864576,test
1102,1.4419305,-0.39420274,test_001102,0,background,random_background_test,chr22,45837640,45837940,test
1103,4.8542085,0.5006726,test_001103,0,background,random_background_test,chr20,52496410,52496710,test
1104,5.347344,0.6392478,test_001104,0,background,random_background_test,chr19,28688351,28688651,test
1105,4.3184614,0.19069168,test_001105,0,background,random_background_test,chr20,30194711,30195011,test
1106,0.35853598,-0.7124359,test_001106,0,background,random_background_test,chr19,5621594,5621894,test
1107,4.714251,0.3751629,test_001107,0,background,random_background_test,chr20,59228025,59228325,test
1108,4.9630523,0.5882009,test_001108,0,background,random_background_test,chr21,9043955,9044255,test
1109,-6.4827104,0.5675754,test_001109,1,promoter,promoter,chr19,39413554,39413854,test
1110,0.61426073,-0.6668141,test_001110,1,promoter,promoter,chr19,37210178,37210478,test
1111,-1.4812204,-0.5985795,test_001111,1,promoter,promoter,chr19,57477205,57477505,test
1112,3.8570259,0.031202938,test_001112,0,background,random_background_test,chr19,15083743,15084043,test
1113,0.82753295,-0.6772507,test_001113,0,background,random_background_test,chr20,42042808,42043108,test
1114,1.7100662,-0.49629956,test_001114,0,background,random_background_test,chr20,54225023,54225323,test
1115,3.4211907,-0.105101496,test_001115,0,background,random_background_test,chr19,38501468,38501768,test
1116,1.4746842,-0.57487607,test_001116,0,background,random_background_test,chr22,37859006,37859306,test
1117,-0.96801627,-0.78357565,test_001117,0,background,random_background_test,chr20,44594831,44595131,test
1118,-1.9776618,-0.6784687,test_001118,1,promoter,promoter,chr20,3209356,3209656,test
1119,3.7199082,0.051186778,test_001119,1,promoter,promoter,chr19,58142607,58142907,test
1120,3.6277463,-0.0072685136,test_001120,0,background,random_background_test,chr22,48092125,48092425,test
1121,3.006393,-0.24132276,test_001121,1,promoter,promoter,chr21,33484188,33484488,test
1122,2.2324445,-0.48651543,test_001122,0,background,random_background_test,chr22,48240660,48240960,test
1123,3.904329,0.13282567,test_001123,0,background,random_background_test,chr20,11863764,11864064,test
1124,-4.641865,-0.10634236,test_001124,1,promoter,promoter,chr20,33489748,33490048,test
1125,1.2909327,-0.59046346,test_001125,0,background,random_background_test,chr19,33192133,33192433,test
1126,6.5363936,1.2989141,test_001126,0,background,random_background_test,chr20,7423937,7424237,test
