embedding_index,pc1,pc2,id,label,label_name,source,chrom,start,end,split
1426,0.66008335,0.64196616,test_001426,0,background,random_background_test,chr19,33291816,33292016,test
1427,-1.493219,0.36087966,test_001427,1,promoter,promoter,chr19,49489763,49489963,test
1428,2.3701854,0.38144597,test_001428,0,background,random_background_test,chr21,38871747,38871947,test
1429,-3.1506662,0.26445404,test_001429,1,promoter,promoter,chr19,38618040,38618240,test
1430,-6.041765,-0.57970047,test_001430,1,promoter,promoter,chr22,20702907,20703107,test
1431,0.8274046,0.66731435,test_001431,0,background,random_background_test,chr19,5448413,5448613,test
1432,-1.7078286,0.7739961,test_001432,1,promoter,promoter,chr19,53503821,53504021,test
1433,-5.573681,-0.1377447,test_001433,1,promoter,promoter,chr22,38700943,38701143,test
1434,3.546292,0.0730229,test_001434,0,background,random_background_test,chr19,22578948,22579148,test
1435,3.3255105,0.08353845,test_001435,0,background,random_background_test,chr20,17768268,17768468,test
1436,2.9538875,0.16360387,test_001436,0,background,random_background_test,chr19,26884815,26885015,test
1437,-3.821731,0.39777526,test_001437,1,promoter,promoter,chr19,45178641,45178841,test
1438,-5.447359,-0.11434846,test_001438,1,promoter,promoter,chr21,13937339,13937539,test
1439,-8.898688,-2.1355636,test_001439,1,promoter,promoter,chr19,45602106,45602306,test
1440,-4.58261,0.13766125,test_001440,1,promoter,promoter,chr19,23075092,23075292,test
1441,-6.276966,-0.4625087,test_001441,1,promoter,promoter,chr20,44247418,44247618,test
1442,7.1080785,-1.8901627,test_001442,0,background,random_background_test,chr21,13946874,13947074,test
1443,-4.873693,0.040942635,test_001443,1,promoter,promoter,chr22,17628472,17628672,test
1444,-3.0199645,0.6086829,test_001444,1,promoter,promoter,chr22,37079957,37080157,test
1445,3.693803,-0.18529393,test_001445,0,background,random_background_test,chr22,39802919,39803119,test
1446,1.2276498,0.5774017,test_001446,1,promoter,promoter,chr20,59958345,59958545,test
1447,5.939551,-1.0463587,test_001447,0,background,random_background_test,chr20,54916328,54916528,test
1448,-1.8824209,0.67220247,test_001448,1,promoter,promoter,chr22,22427271,22427471,test
1449,5.2430143,-0.7056864,test_001449,0,background,random_background_test,chr19,11280246,11280446,test
1450,0.036604527,0.6751652,test_001450,1,promoter,promoter,chr20,5010213,5010413,test
1451,-2.110004,0.47653413,test_001451,0,background,random_background_test,chr21,45033822,45034022,test
1452,-0.39198586,0.7382992,test_001452,1,promoter,promoter,chr19,4770712,4770912,test
1453,0.2211897,0.79751474,test_001453,1,promoter,promoter,chr19,35436612,35436812,test
1454,4.291521,-0.22560228,test_001454,0,background,random_background_test,chr21,17338529,17338729,test
1455,4.9318647,-0.43539774,test_001455,0,background,random_background_test,chr21,36163142,36163342,test
1456,6.523042,-1.471607,test_001456,0,background,random_background_test,chr20,16618469,16618669,test
1457,5.2387447,-0.6273829,test_001457,0,background,random_background_test,chr22,19660174,19660374,test
1458,-3.0691276,0.6332187,test_001458,1,promoter,promoter,chr21,46097411,46097611,test
1459,-1.245645,0.7563434,test_001459,0,background,random_background_test,chr21,44992206,44992406,test
1460,7.112151,-1.9290079,test_001460,0,background,random_background_test,chr19,12957834,12958034,test
1461,4.5910797,-0.36269048,test_001461,0,background,random_background_test,chr19,44959520,44959720,test
1462,6.968929,-1.8039334,test_001462,0,background,random_background_test,chr19,2920199,2920399,test
1463,-4.0402255,0.23872417,test_001463,1,promoter,promoter,chr20,62238949,62239149,test
1464,5.8436613,-1.1246481,test_001464,1,promoter,promoter,chr20,51097890,51098090,test
1465,-1.1046324,0.74446607,test_001465,0,background,random_background_test,chr19,3750907,3751107,test
1466,1.566431,0.49598834,test_001466,0,background,random_background_test,chr20,28322724,28322924,test
1467,2.1401713,0.46145996,test_001467,0,background,random_background_test,chr19,8723641,8723841,test
1468,3.9400282,-0.043930024,test_001468,1,promoter,promoter,chr22,22449944,22450144,test
1469,-0.022308236,0.7981915,test_001469,0,background,random_background_test,chr22,30027421,30027621,test
1470,0.96645,0.46483865,test_001470,1,promoter,promoter,chr22,41621878,41622078,test
1471,4.0992785,-0.218231,test_001471,1,promoter,promoter,chr20,12936978,12937178,test
1472,6.7511053,-1.5934379,test_001472,0,background,random_background_test,chr21,21842623,21842823,test
1473,1.5984056,0.5975237,test_001473,0,background,random_background_test,chr19,58530883,58531083,test
1474,-0.44620937,0.75044394,test_001474,1,promoter,promoter,chr19,42152355,42152555,test
1475,-0.7212053,0.56377923,test_001475,1,promoter,promoter,chr21,32585284,32585484,test
1476,2.0950859,0.53366,test_001476,0,background,random_background_test,chr20,14605397,14605597,test
1477,-0.04973107,0.7052772,test_001477,1,promoter,promoter,chr19,4640093,4640293,test
1478,2.1270542,0.42593074,test_001478,0,background,random_background_test,chr19,37786657,37786857,test
1479,-6.4415874,-0.6231539,test_001479,1,promoter,promoter,chr21,32727673,32727873,test
1480,-4.3703804,0.00395778,test_001480,1,promoter,promoter,chr19,19192588,19192788,test
1481,-2.8686697,0.5174768,test_001481,0,background,random_background_test,chr20,25526468,25526668,test
1482,0.30666634,0.7162531,test_001482,0,background,random_background_test,chr21,33088799,33088999,test
1483,3.4104111,0.0690786,test_001483,0,background,random_background_test,chr19,31487055,31487255,test
1484,7.186324,-1.9022939,test_001484,0,background,random_background_test,chr19,54653597,54653797,test
1485,-4.743807,0.0499813,test_001485,1,promoter,promoter,chr22,41286271,41286471,test
1486,4.5992093,-0.554731,test_001486,0,background,random_background_test,chr19,32386689,32386889,test
1487,-7.369804,-1.1019633,test_001487,1,promoter,promoter,chr22,50200832,50201032,test
1488,2.4228098,0.2474622,test_001488,0,background,random_background_test,chr20,13926027,13926227,test
1489,2.5678442,0.29637235,test_001489,0,background,random_background_test,chr22,35191539,35191739,test
1490,-0.5584631,0.60438037,test_001490,1,promoter,promoter,chr19,18742914,18743114,test
1491,-2.506203,0.5764908,test_001491,1,promoter,promoter,chr20,64056552,64056752,test
1492,0.492433,0.7572165,test_001492,1,promoter,promoter,chr19,55670707,55670907,test
1493,-5.5476503,-0.24886253,test_001493,1,promoter,promoter,chr19,58228775,58228975,test
1494,-2.0399015,0.60371655,test_001494,1,promoter,promoter,chr21,43741468,43741668,test
1495,-2.2450817,0.6222386,test_001495,0,background,random_background_test,chr19,54408619,54408819,test
1496,-0.038729325,0.6775308,test_001496,0,background,random_background_test,chr21,42164296,42164496,test
1497,0.5138854,0.64102185,test_001497,0,background,random_background_test,chr21,43669954,43670154,test
1498,4.4440312,-0.30629095,test_001498,0,background,random_background_test,chr22,13159049,13159249,test
1499,-6.8490415,-0.7482385,test_001499,1,promoter,promoter,chr19,14085625,14085825,test
1500,-6.1229215,-0.34000945,test_001500,0,background,random_background_test,chr21,31873338,31873538,test
1501,-0.5175858,0.82046574,test_001501,0,background,random_background_test,chr19,29121766,29121966,test
1502,-1.6152098,0.72858435,test_001502,1,promoter,promoter,chr20,34311889,34312089,test
1503,-5.5143614,-0.22526821,test_001503,1,promoter,promoter,chr19,41959280,41959480,test
1504,1.7091924,0.26774657,test_001504,0,background,random_background_test,chr22,26548427,26548627,test
1505,-2.840739,0.5557613,test_001505,1,promoter,promoter,chr22,30266855,30267055,test
1506,5.848803,-1.0568794,test_001506,0,background,random_background_test,chr20,11778929,11779129,test
1507,-8.220308,-1.5735339,test_001507,1,promoter,promoter,chr20,36863597,36863797,test
1508,-8.131054,-1.5358539,test_001508,1,promoter,promoter,chr19,46601142,46601342,test
1509,3.5287297,-0.057785533,test_001509,0,background,random_background_test,chr20,7247274,7247474,test
1510,3.0947073,0.21670644,test_001510,0,background,random_background_test,chr20,15384039,15384239,test
1511,-0.97424245,0.61463314,test_001511,0,background,random_background_test,chr22,32783729,32783929,test
1512,-4.689285,0.13201024,test_001512,1,promoter,promoter,chr21,46667215,46667415,test
1513,0.304799,0.81287056,test_001513,1,promoter,promoter,chr19,35118356,35118556,test
1514,1.5140069,0.5537011,test_001514,0,background,random_background_test,chr20,58829322,58829522,test
1515,2.0008435,0.4487627,test_001515,1,promoter,promoter,chr21,17793375,17793575,test
1516,-2.9047701,0.6004796,test_001516,1,promoter,promoter,chr22,28772586,28772786,test
1517,0.06668623,0.6540792,test_001517,1,promoter,promoter,chr22,24516391,24516591,test
1518,-4.9672084,-0.037405733,test_001518,1,promoter,promoter,chr21,31872902,31873102,test
1519,3.1906106,0.15859525,test_001519,0,background,random_background_test,chr19,37034939,37035139,test
1520,1.6439883,0.5319097,test_001520,1,promoter,promoter,chr21,30742321,30742521,test
1521,5.2313886,-0.75465816,test_001521,0,background,random_background_test,chr22,47820847,47821047,test
1522,0.6913469,0.6508782,test_001522,0,background,random_background_test,chr20,25241591,25241791,test
1523,1.5663623,0.547658,test_001523,1,promoter,promoter,chr20,58754142,58754342,test
1524,-5.3315945,-0.026111051,test_001524,1,promoter,promoter,chr19,17419831,17420031,test
1525,4.0503683,-0.33124772,test_001525,0,background,random_background_test,chr19,42241116,42241316,test
1526,-5.9483027,-0.33232528,test_001526,1,promoter,promoter,chr19,29606151,29606351,test
1527,-2.339202,0.61953884,test_001527,1,promoter,promoter,chr19,695434,695634,test
1528,3.2330792,0.17339988,test_001528,1,promoter,promoter,chr21,26389925,26390125,test
1529,4.9246693,-0.5136966,test_001529,0,background,random_background_test,chr19,42297923,42298123,test
1530,4.2677846,-0.21736786,test_001530,0,background,random_background_test,chr20,9797983,9798183,test
1531,4.944824,-0.50182205,test_001531,0,background,random_background_test,chr19,57151120,57151320,test
1532,1.4533975,0.5505185,test_001532,0,background,random_background_test,chr20,574305,574505,test
1533,1.8161606,0.34152567,test_001533,0,background,random_background_test,chr20,61013767,61013967,test
1534,-9.54034,-2.6572711,test_001534,1,promoter,promoter,chr19,1568329,1568529,test
1535,5.071272,-0.49504983,test_001535,0,background,random_background_test,chr19,52320219,52320419,test
1536,-0.19601429,0.8327225,test_001536,1,promoter,promoter,chr22,49575166,49575366,test
1537,-7.044152,-0.9301607,test_001537,1,promoter,promoter,chr20,44960348,44960548,test
1538,-4.5727954,0.16203502,test_001538,1,promoter,promoter,chr20,35541924,35542124,test
1539,-6.6714573,-0.79201615,test_001539,1,promoter,promoter,chr20,63253991,63254191,test
1540,-3.667699,0.143352,test_001540,1,promoter,promoter,chr19,37692235,37692435,test
1541,5.1344333,-0.6669003,test_001541,0,background,random_background_test,chr20,46611094,46611294,test
1542,-0.98361945,0.7930383,test_001542,1,promoter,promoter,chr22,22376062,22376262,test
1543,5.0726867,-0.5242476,test_001543,1,promoter,promoter,chr20,5114110,5114310,test
1544,0.6696393,0.525184,test_001544,0,background,random_background_test,chr19,29774356,29774556,test
1545,4.647099,-0.39381054,test_001545,0,background,random_background_test,chr22,44741315,44741515,test
1546,-1.7421039,0.4480942,test_001546,1,promoter,promoter,chr19,50799590,50799790,test
1547,3.379323,-0.1558678,test_001547,0,background,random_background_test,chr19,8415126,8415326,test
1548,6.4085007,-1.4139597,test_001548,0,background,random_background_test,chr19,33570942,33571142,test
1549,-0.5829879,0.7580133,test_001549,1,promoter,promoter,chr20,20267807,20268007,test
1550,3.841032,-0.032960325,test_001550,0,background,random_background_test,chr19,28127501,28127701,test
1551,8.261015,-2.92104,test_001551,0,background,random_background_test,chr20,15088292,15088492,test
1552,-6.1827564,-0.47526935,test_001552,1,promoter,promoter,chr19,50719188,50719388,test
1553,-1.4638178,0.6803907,test_001553,1,promoter,promoter,chr19,55113689,55113889,test
1554,3.9034712,-0.12939206,test_001554,0,background,random_background_test,chr19,25272896,25273096,test
1555,3.344439,0.15074666,test_001555,0,background,random_background_test,chr19,19050298,19050498,test
1556,4.539762,-0.35394055,test_001556,0,background,random_background_test,chr20,20763140,20763340,test
1557,2.2240684,0.32630405,test_001557,0,background,random_background_test,chr20,35014194,35014394,test
1558,0.2749814,0.6930943,test_001558,1,promoter,promoter,chr21,36164375,36164575,test
1559,2.0988836,0.38460183,test_001559,1,promoter,promoter,chr21,33484238,33484438,test
1560,0.26029593,0.6846487,test_001560,0,background,random_background_test,chr22,44168163,44168363,test
1561,-2.4001195,0.6827297,test_001561,0,background,random_background_test,chr19,18804250,18804450,test
1562,-6.384652,-0.44650102,test_001562,1,promoter,promoter,chr21,17512791,17512991,test
1563,-6.571271,-0.7634613,test_001563,1,promoter,promoter,chr19,50983977,50984177,test
1564,-3.5158288,0.5239042,test_001564,1,promoter,promoter,chr20,58888499,58888699,test
1565,-5.8263164,-0.41087037,test_001565,1,promoter,promoter,chr19,3971150,3971350,test
1566,2.2167683,0.42237425,test_001566,0,background,random_background_test,chr19,19785913,19786113,test
1567,7.071012,-1.750466,test_001567,0,background,random_background_test,chr19,44256408,44256608,test
1568,-1.3297417,0.77535206,test_001568,1,promoter,promoter,chr19,51342066,51342266,test
1569,2.1822338,0.39261746,test_001569,0,background,random_background_test,chr20,9823113,9823313,test
1570,6.3871393,-1.300512,test_001570,0,background,random_background_test,chr19,7825570,7825770,test
1571,-6.3239117,-0.64149135,test_001571,1,promoter,promoter,chr19,52095761,52095961,test
1572,3.4162426,0.07004849,test_001572,0,background,random_background_test,chr22,45399683,45399883,test
1573,1.3890381,0.5602593,test_001573,0,background,random_background_test,chr22,19610709,19610909,test
1574,-1.5447319,0.7122384,test_001574,1,promoter,promoter,chr19,55006040,55006240,test
1575,-7.528546,-1.068165,test_001575,1,promoter,promoter,chr19,18000981,18001181,test
1576,-0.46186957,0.7290042,test_001576,0,background,random_background_test,chr21,44400536,44400736,test
1577,-1.9649363,0.7224476,test_001577,0,background,random_background_test,chr21,46006479,46006679,test
1578,1.1731237,0.62564874,test_001578,0,background,random_background_test,chr19,51310268,51310468,test
1579,2.8746285,0.16787224,test_001579,0,background,random_background_test,chr19,42684912,42685112,test
1580,6.098715,-1.0734589,test_001580,0,background,random_background_test,chr21,9933116,9933316,test
1581,1.6421248,0.53604573,test_001581,1,promoter,promoter,chr22,22396762,22396962,test
1582,-4.6054645,0.1231365,test_001582,1,promoter,promoter,chr22,36816259,36816459,test
1583,0.5920799,0.63750714,test_001583,1,promoter,promoter,chr19,7646033,7646233,test
1584,2.6948452,0.2292596,test_001584,0,background,random_background_test,chr20,22808300,22808500,test
1585,5.2400074,-0.6833282,test_001585,0,background,random_background_test,chr19,54052591,54052791,test
1586,2.9002616,0.2528295,test_001586,0,background,random_background_test,chr19,15547179,15547379,test
1587,-0.7427537,0.75111175,test_001587,0,background,random_background_test,chr22,47386582,47386782,test
1588,-1.2663138,0.80270433,test_001588,1,promoter,promoter,chr21,42315445,42315645,test
1589,-0.7394517,0.5724215,test_001589,1,promoter,promoter,chr21,25561769,25561969,test
1590,-6.721329,-0.6809115,test_001590,1,promoter,promoter,chr21,43107459,43107659,test
1591,6.4198484,-1.4486518,test_001591,0,background,random_background_test,chr22,31980210,31980410,test
1592,3.0631008,0.12953156,test_001592,0,background,random_background_test,chr21,45815824,45816024,test
1593,-8.34381,-1.621967,test_001593,1,promoter,promoter,chr20,50794851,50795051,test
1594,-1.6047688,0.66914445,test_001594,0,background,random_background_test,chr19,49362719,49362919,test
1595,6.9346437,-1.8054379,test_001595,0,background,random_background_test,chr20,7686787,7686987,test
1596,-4.868966,0.04915834,test_001596,1,promoter,promoter,chr19,35138606,35138806,test
1597,-5.8009105,-0.20511949,test_001597,1,promoter,promoter,chr20,62142543,62142743,test
1598,5.217401,-0.67662495,test_001598,0,background,random_background_test,chr21,21239978,21240178,test
1599,4.007213,-0.33572608,test_001599,0,background,random_background_test,chr19,11975277,11975477,test
1600,2.154311,0.43656817,test_001600,0,background,random_background_test,chr22,30745641,30745841,test
1601,4.4392757,-0.391325,test_001601,0,background,random_background_test,chr21,41223500,41223700,test
1602,-8.502838,-1.8300483,test_001602,1,promoter,promoter,chr19,57664329,57664529,test
1603,0.7401612,0.60319287,test_001603,0,background,random_background_test,chr20,61536451,61536651,test
1604,0.0764338,0.7283579,test_001604,0,background,random_background_test,chr19,22575787,22575987,test
1605,2.9605224,0.21479376,test_001605,0,background,random_background_test,chr20,286957,287157,test
1606,5.5488906,-0.9162075,test_001606,0,background,random_background_test,chr20,50489229,50489429,test
1607,-5.041041,-0.0929265,test_001607,1,promoter,promoter,chr22,20671080,20671280,test
1608,2.8164518,0.21808167,test_001608,0,background,random_background_test,chr20,31720461,31720661,test
1609,1.4778802,0.51826906,test_001609,0,background,random_background_test,chr19,21323371,21323571,test
1610,0.97586226,0.54571676,test_001610,1,promoter,promoter,chr20,32779950,32780150,test
1611,3.4379783,-0.007971009,test_001611,0,background,random_background_test,chr21,32205246,32205446,test
1612,-9.133313,-2.1914744,test_001612,1,promoter,promoter,chr20,63652495,63652695,test
1613,-8.164742,-1.6045002,test_001613,1,promoter,promoter,chr19,47274645,47274845,test
1614,7.3455453,-1.9284986,test_001614,0,background,random_background_test,chr20,2048499,2048699,test
1615,-1.5185667,0.66293144,test_001615,1,promoter,promoter,chr21,45073038,45073238,test
1616,1.3431932,0.48605952,test_001616,0,background,random_background_test,chr21,33973736,33973936,test
1617,3.2914681,0.04289329,test_001617,0,background,random_background_test,chr21,43576484,43576684,test
1618,4.4247856,-0.2688617,test_001618,0,background,random_background_test,chr20,58588331,58588531,test
1619,-4.1208324,0.21555479,test_001619,1,promoter,promoter,chr22,29766931,29767131,test
1620,-4.885464,0.030494537,test_001620,1,promoter,promoter,chr19,6459767,6459967,test
1621,-2.0162292,0.7640782,test_001621,1,promoter,promoter,chr19,48740536,48740736,test
1622,-4.7221036,0.06426913,test_001622,1,promoter,promoter,chr19,5680149,5680349,test
1623,2.8964531,0.18696016,test_001623,0,background,random_background_test,chr20,55848683,55848883,test
1624,0.87344116,0.5780184,test_001624,1,promoter,promoter,chr20,50653067,50653267,test
1625,0.47433898,0.60766137,test_001625,0,background,random_background_test,chr22,29217561,29217761,test
1626,6.360738,-1.2949822,test_001626,1,promoter,promoter,chr20,34466146,34466346,test
1627,-4.956651,0.00070653093,test_001627,1,promoter,promoter,chr20,26208032,26208232,test
1628,0.54660267,0.55905175,test_001628,0,background,random_background_test,chr19,56919375,56919575,test
1629,2.225959,0.42539197,test_001629,0,background,random_background_test,chr20,55938359,55938559,test
1630,-3.5180612,0.40490735,test_001630,1,promoter,promoter,chr19,18437833,18438033,test
1631,-4.7244854,0.056649204,test_001631,1,promoter,promoter,chr22,24011174,24011374,test
1632,4.0854073,-0.19331121,test_001632,0,background,random_background_test,chr20,36877165,36877365,test
1633,-8.697836,-1.9140813,test_001633,1,promoter,promoter,chr22,23751027,23751227,test
1634,6.36497,-1.3646232,test_001634,1,promoter,promoter,chr19,3045588,3045788,test
1635,-7.1140003,-0.9379903,test_001635,1,promoter,promoter,chr19,18612778,18612978,test
1636,-3.3236513,0.48379672,test_001636,1,promoter,promoter,chr19,54173179,54173379,test
1637,-1.8649869,0.6727418,test_001637,1,promoter,promoter,chr19,38528310,38528510,test
1638,2.710169,0.25682005,test_001638,0,background,random_background_test,chr20,45127082,45127282,test
1639,5.6206903,-0.85532695,test_001639,0,background,random_background_test,chr21,10709639,10709839,test
1640,3.1125476,0.19467914,test_001640,0,background,random_background_test,chr20,11274949,11275149,test
1641,-3.58812,0.44555518,test_001641,0,background,random_background_test,chr19,45767267,45767467,test
1642,5.0005703,-0.60436344,test_001642,0,background,random_background_test,chr22,19580621,19580821,test
1643,5.2931037,-0.82182425,test_001643,0,background,random_background_test,chr21,12404708,12404908,test
1644,-9.077243,-2.0916164,test_001644,1,promoter,promoter,chr22,20437758,20437958,test
1645,-2.7349224,0.629825,test_001645,1,promoter,promoter,chr19,9435481,9435681,test
1646,2.2683568,0.41586307,test_001646,1,promoter,promoter,chr20,11001379,11001579,test
1647,1.1897225,0.5812735,test_001647,1,promoter,promoter,chr20,17962787,17962987,test
1648,5.914078,-1.0680338,test_001648,0,background,random_background_test,chr19,9615740,9615940,test
1649,-0.46010086,0.7195212,test_001649,1,promoter,promoter,chr19,16293605,16293805,test
1650,-5.6324043,-0.24937724,test_001650,1,promoter,promoter,chr19,21020440,21020640,test
1651,-9.109828,-2.1619804,test_001651,1,promoter,promoter,chr21,29298742,29298942,test
1652,5.5346317,-0.8835438,test_001652,0,background,random_background_test,chr19,55426972,55427172,test
1653,-4.1348815,0.26719132,test_001653,1,promoter,promoter,chr19,2434733,2434933,test
1654,4.7628565,-0.39141843,test_001654,0,background,random_background_test,chr19,48058375,48058575,test
1655,-2.4224463,0.51249534,test_001655,1,promoter,promoter,chr19,41264916,41265116,test
1656,-2.5925806,0.5699977,test_001656,1,promoter,promoter,chr22,50486626,50486826,test
1657,5.035058,-0.4982044,test_001657,0,background,random_background_test,chr21,43732544,43732744,test
1658,4.6759725,-0.35445255,test_001658,0,background,random_background_test,chr19,24922897,24923097,test
1659,1.9524153,0.4618332,test_001659,1,promoter,promoter,chr22,35685781,35685981,test
1660,-4.6998444,-0.020223755,test_001660,1,promoter,promoter,chr20,31722503,31722703,test
1661,-2.7771726,0.61674,test_001661,1,promoter,promoter,chr20,63217881,63218081,test
1662,1.2191088,0.41011897,test_001662,0,background,random_background_test,chr19,2607918,2608118,test
1663,-2.9524345,0.52812535,test_001663,1,promoter,promoter,chr22,50206146,50206346,test
1664,-5.4826837,-0.16199341,test_001664,1,promoter,promoter,chr19,798438,798638,test
1665,-3.35247,0.48951864,test_001665,1,promoter,promoter,chr19,46601965,46602165,test
1666,3.1494577,0.19248952,test_001666,0,background,random_background_test,chr19,52262479,52262679,test
1667,4.4908314,-0.26291043,test_001667,1,promoter,promoter,chr20,15196592,15196792,test
1668,5.3172255,-0.6374537,test_001668,0,background,random_background_test,chr22,15304944,15305144,test
1669,0.6575338,0.60027915,test_001669,1,promoter,promoter,chr21,39377523,39377723,test
1670,-3.8747506,0.36550945,test_001670,1,promoter,promoter,chr19,40466731,40466931,test
1671,7.0832176,-1.8017617,test_001671,0,background,random_background_test,chr22,24127758,24127958,test
1672,-1.963164,0.6723175,test_001672,1,promoter,promoter,chr19,4363867,4364067,test
1673,1.4382373,0.5520313,test_001673,0,background,random_background_test,chr21,33116267,33116467,test
1674,5.5754986,-0.8210116,test_001674,0,background,random_background_test,chr19,6389029,6389229,test
1675,-2.9858286,0.56429076,test_001675,1,promoter,promoter,chr19,54102635,54102835,test
1676,-5.86928,-0.47405198,test_001676,1,promoter,promoter,chr19,49641915,49642115,test
1677,-6.3683295,-0.4329868,test_001677,1,promoter,promoter,chr20,34476330,34476530,test
1678,6.4795275,-1.3155415,test_001678,0,background,random_background_test,chr21,21675376,21675576,test
1679,-8.646137,-1.8216338,test_001679,1,promoter,promoter,chr20,2692580,2692780,test
1680,-1.1288449,0.7797189,test_001680,1,promoter,promoter,chr22,44676802,44677002,test
1681,-2.948064,0.54329735,test_001681,1,promoter,promoter,chr20,45881044,45881244,test
1682,-3.8625665,0.3657119,test_001682,1,promoter,promoter,chr22,49052335,49052535,test
1683,-7.0557227,-0.89518964,test_001683,1,promoter,promoter,chr19,47419347,47419547,test
1684,-5.6859546,-0.3656229,test_001684,1,promoter,promoter,chr19,49877864,49878064,test
1685,-3.9851093,0.24522983,test_001685,1,promoter,promoter,chr19,15232984,15233184,test
1686,-9.227013,-2.2683818,test_001686,1,promoter,promoter,chr22,42270365,42270565,test
1687,3.2295513,0.04366841,test_001687,0,background,random_background_test,chr20,10659524,10659724,test
1688,-7.700294,-1.1863656,test_001688,1,promoter,promoter,chr22,45976777,45976977,test
1689,-5.606239,-0.2775966,test_001689,1,promoter,promoter,chr21,37267455,37267655,test
1690,-7.2614107,-1.0201322,test_001690,1,promoter,promoter,chr20,34955730,34955930,test
1691,3.4773417,0.041441664,test_001691,0,background,random_background_test,chr19,4904092,4904292,test
1692,6.5379066,-1.380268,test_001692,0,background,random_background_test,chr20,42942714,42942914,test
1693,-8.481941,-1.8662498,test_001693,1,promoter,promoter,chr19,10430669,10430869,test
1694,-0.51252985,0.7085011,test_001694,1,promoter,promoter,chr19,17460538,17460738,test
1695,2.5808227,0.38621905,test_001695,0,background,random_background_test,chr20,56922008,56922208,test
1696,-4.494558,0.29276422,test_001696,1,promoter,promoter,chr20,38033408,38033608,test
1697,-3.4652083,0.36253825,test_001697,1,promoter,promoter,chr22,47631630,47631830,test
1698,-7.027477,-0.88382804,test_001698,1,promoter,promoter,chr22,29388518,29388718,test
1699,5.054886,-0.596167,test_001699,0,background,random_background_test,chr19,20213254,20213454,test
1700,-5.5966253,-0.25356966,test_001700,1,promoter,promoter,chr19,48170389,48170589,test
1701,-6.384698,-0.6328169,test_001701,1,promoter,promoter,chr21,44939850,44940050,test
1702,2.1494136,0.40410078,test_001702,0,background,random_background_test,chr20,38912712,38912912,test
1703,-5.377746,-0.10882126,test_001703,1,promoter,promoter,chr19,2096883,2097083,test
1704,3.7770426,-0.15300736,test_001704,0,background,random_background_test,chr20,53548101,53548301,test
1705,0.06302111,0.747007,test_001705,1,promoter,promoter,chr19,58559262,58559462,test
1706,4.3273416,-0.3002437,test_001706,0,background,random_background_test,chr22,13622588,13622788,test
1707,2.8554378,0.24831055,test_001707,0,background,random_background_test,chr20,27921538,27921738,test
1708,4.739765,-0.39843678,test_001708,0,background,random_background_test,chr21,10389744,10389944,test
1709,-2.8850963,0.6151934,test_001709,1,promoter,promoter,chr20,25987303,25987503,test
1710,2.149822,0.3798945,test_001710,0,background,random_background_test,chr22,41742353,41742553,test
1711,-8.217176,-1.5211074,test_001711,1,promoter,promoter,chr22,21735469,21735669,test
1712,-2.0237393,0.61836076,test_001712,1,promoter,promoter,chr19,15911595,15911795,test
1713,-6.233184,-0.51421154,test_001713,1,promoter,promoter,chr20,63980937,63981137,test
1714,7.4397173,-2.0735102,test_001714,0,background,random_background_test,chr22,33186853,33187053,test
1715,-6.9261007,-0.74977,test_001715,1,promoter,promoter,chr20,63861545,63861745,test
1716,-1.9207559,0.6396586,test_001716,1,promoter,promoter,chr19,42594801,42595001,test
1717,-0.57755566,0.7327304,test_001717,1,promoter,promoter,chr20,22585423,22585623,test
1718,0.80690277,0.6565079,test_001718,0,background,random_background_test,chr20,5274176,5274376,test
1719,-6.547248,-0.573285,test_001719,1,promoter,promoter,chr21,32279019,32279219,test
1720,-6.002868,-0.5651507,test_001720,1,promoter,promoter,chr22,31750106,31750306,test
1721,-3.1372378,0.54656655,test_001721,1,promoter,promoter,chr22,31140421,31140621,test
1722,2.945236,0.20457272,test_001722,0,background,random_background_test,chr20,25382626,25382826,test
1723,1.0407143,0.59667635,test_001723,0,background,random_background_test,chr19,58432209,58432409,test
1724,-1.1186789,0.7804408,test_001724,1,promoter,promoter,chr22,19716984,19717184,test
1725,-3.9049904,0.24404725,test_001725,1,promoter,promoter,chr21,45974378,45974578,test
1726,3.8123896,0.020981366,test_001726,0,background,random_background_test,chr19,3071609,3071809,test
1727,-7.261097,-0.9322503,test_001727,1,promoter,promoter,chr19,18419225,18419425,test
1728,-1.0184435,0.54071206,test_001728,0,background,random_background_test,chr22,44889769,44889969,test
1729,1.5306268,0.6078408,test_001729,0,background,random_background_test,chr19,7261290,7261490,test
1730,5.599731,-0.84991896,test_001730,0,background,random_background_test,chr20,42924001,42924201,test
1731,4.884567,-0.7153684,test_001731,0,background,random_background_test,chr21,33255145,33255345,test
1732,5.0204315,-0.5903433,test_001732,0,background,random_background_test,chr22,17496524,17496724,test
1733,1.9158336,0.51092803,test_001733,0,background,random_background_test,chr19,55437036,55437236,test
1734,1.0407803,0.53046817,test_001734,0,background,random_background_test,chr20,57043719,57043919,test
1735,-6.507679,-0.61352134,test_001735,1,promoter,promoter,chr19,1248458,1248658,test
1736,-2.8983052,0.6039376,test_001736,0,background,random_background_test,chr19,7850706,7850906,test
1737,5.8578906,-0.9565841,test_001737,0,background,random_background_test,chr22,42593927,42594127,test
1738,1.1460743,0.56689113,test_001738,0,background,random_background_test,chr20,18224292,18224492,test
