embedding_index,pc1,pc2,id,label,label_name,source,chrom,start,end,split
2241,-5.6909094,-1.8211778,test_002241,0,background,random_background_test,chr19,36302539,36302739,test
2242,4.7735295,-0.5887873,test_002242,0,background,random_background_test,chr20,13691313,13691513,test
2243,-5.4283466,0.9664092,test_002243,1,promoter,promoter,chr19,36772997,36773197,test
2244,4.123472,1.3985231,test_002244,0,background,random_background_test,chr19,46865176,46865376,test
2245,5.944167,-0.25742242,test_002245,0,background,random_background_test,chr21,28300383,28300583,test
2246,5.280409,-4.2508025,test_002246,0,background,random_background_test,chr20,32306493,32306693,test
2247,-4.424474,0.85622954,test_002247,1,promoter,promoter,chr19,40802902,40803102,test
2248,-5.537663,0.90936106,test_002248,1,promoter,promoter,chr19,55157703,55157903,test
2249,0.9609847,2.0515904,test_002249,0,background,random_background_test,chr20,24199542,24199742,test
2250,-1.9917443,-0.28911826,test_002250,1,promoter,promoter,chr19,48501811,48502011,test
2251,9.154267,-7.261268,test_002251,0,background,random_background_test,chr20,45409168,45409368,test
2252,5.160802,-4.632992,test_002252,0,background,random_background_test,chr19,8547205,8547405,test
2253,5.5018573,-2.0031166,test_002253,0,background,random_background_test,chr20,43728360,43728560,test
2254,-9.288632,-2.1311746,test_002254,1,promoter,promoter,chr19,29526034,29526234,test
2255,7.35379,-1.227193,test_002255,0,background,random_background_test,chr20,1432170,1432370,test
2256,-1.1979924,2.587279,test_002256,1,promoter,promoter,chr19,55158991,55159191,test
2257,-5.57528,1.0036436,test_002257,1,promoter,promoter,chr21,42219916,42220116,test
2258,-1.9180539,1.8160799,test_002258,1,promoter,promoter,chr22,38110586,38110786,test
2259,-8.850469,-1.5710521,test_002259,1,promoter,promoter,chr20,49318439,49318639,test
2260,-7.902314,-0.5598324,test_002260,1,promoter,promoter,chr19,7595589,7595789,test
2261,1.8230032,1.4260267,test_002261,0,background,random_background_test,chr19,16823240,16823440,test
2262,-1.5145197,1.7591583,test_002262,1,promoter,promoter,chr21,44551309,44551509,test
2263,1.9545109,-4.734462,test_002263,0,background,random_background_test,chr19,10658710,10658910,test
2264,2.5060394,-2.9765165,test_002264,0,background,random_background_test,chr21,22784085,22784285,test
2265,-1.0949162,1.6084235,test_002265,0,background,random_background_test,chr20,608996,609196,test
2266,7.674976,-0.9029721,test_002266,0,background,random_background_test,chr21,25591806,25592006,test
2267,-3.5847087,-0.13853893,test_002267,1,promoter,promoter,chr19,35648128,35648328,test
2268,-0.8689469,1.3519518,test_002268,0,background,random_background_test,chr22,20135371,20135571,test
2269,6.012767,-0.47433335,test_002269,0,background,random_background_test,chr21,12708676,12708876,test
2270,-4.922321,1.4558374,test_002270,1,promoter,promoter,chr21,43734155,43734355,test
2271,-9.502215,-2.1236093,test_002271,1,promoter,promoter,chr19,37655438,37655638,test
2272,6.5350204,0.7880895,test_002272,0,background,random_background_test,chr20,39697762,39697962,test
2273,-2.3019724,1.8193551,test_002273,0,background,random_background_test,chr21,46138804,46139004,test
2274,-2.273851,2.0188696,test_002274,1,promoter,promoter,chr22,41958282,41958482,test
2275,1.5498823,3.1145594,test_002275,0,background,random_background_test,chr22,45647462,45647662,test
2276,2.425941,2.2521968,test_002276,0,background,random_background_test,chr21,41653757,41653957,test
2277,-1.9121733,2.254832,test_002277,1,promoter,promoter,chr22,24181541,24181741,test
2278,-9.679755,-2.8617368,test_002278,1,promoter,promoter,chr19,49072676,49072876,test
2279,2.8504622,3.42216,test_002279,0,background,random_background_test,chr21,45464980,45465180,test
2280,-0.9873917,-6.382308,test_002280,1,promoter,promoter,chr19,2611617,2611817,test
2281,2.882837,-8.823192,test_002281,0,background,random_background_test,chr19,10480858,10481058,test
2282,5.4543705,0.30098313,test_002282,0,background,random_background_test,chr19,37497146,37497346,test
2283,8.180213,-3.0467546,test_002283,0,background,random_background_test,chr20,11427961,11428161,test
2284,5.0823445,0.26981172,test_002284,0,background,random_background_test,chr21,16498350,16498550,test
2285,2.6212044,1.7680651,test_002285,0,background,random_background_test,chr22,22036652,22036852,test
2286,5.2887373,-0.2897223,test_002286,0,background,random_background_test,chr20,53359044,53359244,test
2287,-7.1743217,0.14112441,test_002287,1,promoter,promoter,chr20,8132725,8132925,test
2288,9.635879,-5.9193306,test_002288,0,background,random_background_test,chr21,27285200,27285400,test
2289,6.4528728,-0.2825662,test_002289,0,background,random_background_test,chr20,46020440,46020640,test
2290,-9.399663,-2.7973542,test_002290,1,promoter,promoter,chr21,39313320,39313520,test
2291,-9.519948,-3.2339413,test_002291,1,promoter,promoter,chr19,70858,71058,test
2292,-0.09001516,0.54755044,test_002292,1,promoter,promoter,chr19,58550067,58550267,test
2293,2.1164591,2.7984653,test_002293,0,background,random_background_test,chr19,6963314,6963514,test
2294,-1.0549655,0.80689603,test_002294,1,promoter,promoter,chr19,15672910,15673110,test
2295,-8.700335,-1.7732066,test_002295,1,promoter,promoter,chr19,1885444,1885644,test
2296,5.34893,-1.6186022,test_002296,0,background,random_background_test,chr20,59026198,59026398,test
2297,1.7035521,2.7955925,test_002297,0,background,random_background_test,chr20,38768937,38769137,test
2298,7.0231986,-0.9689708,test_002298,0,background,random_background_test,chr20,35163132,35163332,test
2299,3.4428556,2.8775337,test_002299,0,background,random_background_test,chr20,56613057,56613257,test
2300,5.0568147,1.6164476,test_002300,0,background,random_background_test,chr20,29443989,29444189,test
2301,-2.2345371,2.0339358,test_002301,1,promoter,promoter,chr19,54905932,54906132,test
2302,-2.7577653,2.4175744,test_002302,0,background,random_background_test,chr22,19629384,19629584,test
2303,-5.754804,-0.7566893,test_002303,0,background,random_background_test,chr19,47743280,47743480,test
2304,4.590987,-0.17607392,test_002304,0,background,random_background_test,chr22,28769760,28769960,test
2305,-1.1784463,2.3473306,test_002305,1,promoter,promoter,chr20,57525464,57525664,test
2306,8.301902,-2.2608216,test_002306,0,background,random_background_test,chr21,24528386,24528586,test
2307,-2.064849,3.066406,test_002307,1,promoter,promoter,chr19,51184610,51184810,test
2308,3.3612208,3.1461318,test_002308,1,promoter,promoter,chr20,41715633,41715833,test
2309,9.065478,-4.851066,test_002309,0,background,random_background_test,chr21,24148322,24148522,test
2310,-9.818752,-2.365415,test_002310,1,promoter,promoter,chr21,45542377,45542577,test
2311,6.4065676,-0.24749912,test_002311,0,background,random_background_test,chr20,53989059,53989259,test
2312,0.40116042,2.6277285,test_002312,1,promoter,promoter,chr22,30105157,30105357,test
2313,4.8445263,0.6601806,test_002313,1,promoter,promoter,chr20,60760365,60760565,test
2314,5.47324,0.30357203,test_002314,0,background,random_background_test,chr20,55917172,55917372,test
2315,-0.9042479,2.2649624,test_002315,0,background,random_background_test,chr19,48107578,48107778,test
2316,5.888395,-0.6152229,test_002316,0,background,random_background_test,chr20,27876188,27876388,test
2317,-8.440573,-3.2105482,test_002317,1,promoter,promoter,chr19,55180206,55180406,test
2318,1.0167536,2.3237689,test_002318,0,background,random_background_test,chr20,50317121,50317321,test
2319,-3.4633155,2.6290276,test_002319,1,promoter,promoter,chr19,11577661,11577861,test
2320,6.065515,-1.7678307,test_002320,0,background,random_background_test,chr20,4412139,4412339,test
2321,2.513153,2.30589,test_002321,0,background,random_background_test,chr21,8827154,8827354,test
2322,-8.335772,-1.6783531,test_002322,1,promoter,promoter,chr20,63894869,63895069,test
2323,8.142991,-2.2892723,test_002323,0,background,random_background_test,chr20,16425346,16425546,test
2324,5.876947,0.115167856,test_002324,0,background,random_background_test,chr21,39930708,39930908,test
2325,2.466264,2.409215,test_002325,0,background,random_background_test,chr22,24133617,24133817,test
2326,-0.99007875,2.353776,test_002326,1,promoter,promoter,chr20,19889286,19889486,test
2327,-9.060162,-2.8834212,test_002327,1,promoter,promoter,chr20,3846686,3846886,test
2328,-5.831725,-0.016279845,test_002328,1,promoter,promoter,chr21,44425341,44425541,test
2329,2.2630258,-4.8049383,test_002329,0,background,random_background_test,chr19,6703409,6703609,test
2330,8.630575,-4.9087057,test_002330,0,background,random_background_test,chr22,46836243,46836443,test
2331,0.20019874,3.1292481,test_002331,0,background,random_background_test,chr20,64068589,64068789,test
2332,-6.096853,-0.8316157,test_002332,1,promoter,promoter,chr19,45423665,45423865,test
2333,5.027186,-5.3606277,test_002333,0,background,random_background_test,chr22,42674894,42675094,test
2334,1.8758086,0.6711999,test_002334,1,promoter,promoter,chr22,22353035,22353235,test
2335,-8.242482,-2.296238,test_002335,1,promoter,promoter,chr19,33798382,33798582,test
2336,-8.460056,-1.9804004,test_002336,1,promoter,promoter,chr19,16627838,16628038,test
2337,3.505637,1.7742685,test_002337,0,background,random_background_test,chr22,25470808,25471008,test
2338,-1.3660576,0.0044663907,test_002338,1,promoter,promoter,chr19,22596373,22596573,test
2339,1.6151216,3.600461,test_002339,1,promoter,promoter,chr19,39737985,39738185,test
2340,-5.2709312,0.92230374,test_002340,1,promoter,promoter,chr19,46471211,46471411,test
2341,-2.0615697,1.7038702,test_002341,1,promoter,promoter,chr19,55648717,55648917,test
2342,6.8951006,-1.6725428,test_002342,0,background,random_background_test,chr19,11712275,11712475,test
2343,2.0622098,-1.0150045,test_002343,1,promoter,promoter,chr19,47626379,47626579,test
2344,0.69405377,1.559994,test_002344,1,promoter,promoter,chr21,31706394,31706594,test
2345,-2.6782475,2.0805314,test_002345,0,background,random_background_test,chr21,46353697,46353897,test
2346,5.6041236,-0.8708818,test_002346,0,background,random_background_test,chr19,20360282,20360482,test
2347,5.0009828,-6.201914,test_002347,0,background,random_background_test,chr19,41007717,41007917,test
2348,1.0370793,1.7168677,test_002348,0,background,random_background_test,chr19,30722569,30722769,test
2349,1.3359734,1.755392,test_002349,0,background,random_background_test,chr19,44329700,44329900,test
2350,1.6364112,3.1211402,test_002350,0,background,random_background_test,chr19,5462205,5462405,test
2351,0.75116193,2.562248,test_002351,1,promoter,promoter,chr19,8418181,8418381,test
2352,3.8749752,-0.67765373,test_002352,0,background,random_background_test,chr20,5825635,5825835,test
2353,-6.1287203,0.019414218,test_002353,1,promoter,promoter,chr19,11528802,11529002,test
2354,1.9987566,2.5619237,test_002354,1,promoter,promoter,chr19,35753400,35753600,test
2355,-7.2428064,0.21016526,test_002355,1,promoter,promoter,chr19,57280313,57280513,test
2356,-4.003692,1.6806375,test_002356,1,promoter,promoter,chr19,42217408,42217608,test
2357,-7.693586,-1.8825048,test_002357,1,promoter,promoter,chr19,40811092,40811292,test
2358,4.7786684,2.5055265,test_002358,0,background,random_background_test,chr21,16957662,16957862,test
2359,6.9162245,-3.8949158,test_002359,0,background,random_background_test,chr19,18689390,18689590,test
2360,0.55080587,-0.4144784,test_002360,1,promoter,promoter,chr20,48359841,48360041,test
2361,5.764736,1.4847659,test_002361,0,background,random_background_test,chr20,19504107,19504307,test
2362,2.5612292,2.1959403,test_002362,0,background,random_background_test,chr19,5276009,5276209,test
2363,-0.1709008,1.697653,test_002363,1,promoter,promoter,chr19,6375791,6375991,test
2364,-8.44594,-2.0150886,test_002364,1,promoter,promoter,chr19,1479177,1479377,test
2365,-5.405675,0.67163885,test_002365,1,promoter,promoter,chr21,9837936,9838136,test
2366,2.911004,2.6478522,test_002366,1,promoter,promoter,chr19,44671556,44671756,test
2367,-1.2200565,3.2046041,test_002367,1,promoter,promoter,chr20,35263950,35264150,test
2368,6.2633204,0.97158074,test_002368,0,background,random_background_test,chr21,14603296,14603496,test
2369,-3.1225667,0.055637352,test_002369,1,promoter,promoter,chr22,30439905,30440105,test
2370,-4.1300206,1.4474488,test_002370,1,promoter,promoter,chr19,29714885,29715085,test
2371,7.148478,-3.7888017,test_002371,0,background,random_background_test,chr19,23729513,23729713,test
2372,-9.192622,-2.6100237,test_002372,1,promoter,promoter,chr20,43507592,43507792,test
2373,8.442394,-2.3692393,test_002373,0,background,random_background_test,chr22,26280889,26281089,test
2374,4.6316624,0.98869085,test_002374,0,background,random_background_test,chr22,20852675,20852875,test
2375,3.4041939,2.5801814,test_002375,0,background,random_background_test,chr19,36672036,36672236,test
2376,-3.3659785,1.2991755,test_002376,1,promoter,promoter,chr19,7914656,7914856,test
2377,5.6831326,1.0133524,test_002377,0,background,random_background_test,chr19,26627879,26628079,test
2378,7.0492144,-4.8535247,test_002378,0,background,random_background_test,chr19,56031484,56031684,test
2379,2.8961425,2.9941566,test_002379,1,promoter,promoter,chr20,23180204,23180404,test
2380,4.4309983,0.81411016,test_002380,0,background,random_background_test,chr20,46265657,46265857,test
2381,-4.2225018,1.7991288,test_002381,1,promoter,promoter,chr19,21678172,21678372,test
2382,3.6846974,1.2054602,test_002382,0,background,random_background_test,chr20,35093675,35093875,test
2383,-7.782188,-1.1082661,test_002383,1,promoter,promoter,chr19,2462136,2462336,test
2384,5.9433603,-5.3934155,test_002384,0,background,random_background_test,chr19,55035739,55035939,test
2385,2.1692681,1.8272345,test_002385,1,promoter,promoter,chr22,45308872,45309072,test
2386,3.0392785,-2.1506646,test_002386,1,promoter,promoter,chr19,2537940,2538140,test
2387,5.7144547,-5.1202173,test_002387,0,background,random_background_test,chr19,19622006,19622206,test
2388,1.5282477,2.1766324,test_002388,1,promoter,promoter,chr20,6736079,6736279,test
2389,-9.233906,-2.5303602,test_002389,1,promoter,promoter,chr19,7595966,7596166,test
2390,5.17012,-3.2889023,test_002390,0,background,random_background_test,chr22,35384244,35384444,test
2391,3.4385188,2.6085873,test_002391,0,background,random_background_test,chr22,28146251,28146451,test
2392,4.1245527,-5.3206162,test_002392,0,background,random_background_test,chr19,46980082,46980282,test
2393,4.1083703,-7.148381,test_002393,0,background,random_background_test,chr22,18545994,18546194,test
2394,-0.7308077,2.4598024,test_002394,1,promoter,promoter,chr19,42528133,42528333,test
2395,5.357391,-0.6931873,test_002395,0,background,random_background_test,chr20,26315564,26315764,test
2396,-3.965149,1.9077086,test_002396,1,promoter,promoter,chr19,55245323,55245523,test
2397,3.7822092,1.1866398,test_002397,0,background,random_background_test,chr20,2560229,2560429,test
2398,2.916131,2.8755496,test_002398,0,background,random_background_test,chr22,29405516,29405716,test
2399,4.8803754,2.2888484,test_002399,0,background,random_background_test,chr20,2582172,2582372,test
2400,0.51600516,3.2208273,test_002400,0,background,random_background_test,chr22,25717224,25717424,test
2401,4.713358,0.89151025,test_002401,0,background,random_background_test,chr20,13318908,13319108,test
2402,6.5252438,-1.6207124,test_002402,0,background,random_background_test,chr20,12485719,12485919,test
2403,6.0601764,0.99124193,test_002403,0,background,random_background_test,chr20,6216460,6216660,test
2404,-0.44686675,1.5160283,test_002404,1,promoter,promoter,chr19,15934840,15935040,test
2405,7.038265,-2.446102,test_002405,0,background,random_background_test,chr21,19770512,19770712,test
2406,3.6057816,-8.86284,test_002406,0,background,random_background_test,chr20,52074636,52074836,test
2407,-6.4761076,-0.4345147,test_002407,1,promoter,promoter,chr19,39996917,39997117,test
2408,-0.031135285,2.7378418,test_002408,0,background,random_background_test,chr19,48040612,48040812,test
2409,-9.1146345,-2.9507327,test_002409,1,promoter,promoter,chr20,62816920,62817120,test
2410,1.3047986,2.4757316,test_002410,0,background,random_background_test,chr19,29520177,29520377,test
2411,1.3374357,3.6066024,test_002411,1,promoter,promoter,chr22,37509200,37509400,test
2412,-5.980014,-1.3623328,test_002412,0,background,random_background_test,chr19,43592336,43592536,test
2413,-2.586863,2.5181851,test_002413,1,promoter,promoter,chr22,42695444,42695644,test
2414,6.7466474,-5.8810143,test_002414,0,background,random_background_test,chr20,37232893,37233093,test
2415,1.5078303,2.5013309,test_002415,1,promoter,promoter,chr22,35065872,35066072,test
2416,-4.1594195,2.018065,test_002416,1,promoter,promoter,chr19,53521377,53521577,test
2417,-4.4629784,1.0498457,test_002417,1,promoter,promoter,chr19,43901735,43901935,test
2418,-7.26384,-3.030459,test_002418,1,promoter,promoter,chr19,38618900,38619100,test
2419,-8.598175,-0.8725654,test_002419,1,promoter,promoter,chr22,23767898,23768098,test
2420,2.740303,2.8081172,test_002420,1,promoter,promoter,chr22,19527503,19527703,test
2421,-4.3656836,1.6461351,test_002421,0,background,random_background_test,chr19,4581181,4581381,test
2422,2.323975,3.0492203,test_002422,1,promoter,promoter,chr19,39584044,39584244,test
2423,1.6987648,1.9929001,test_002423,0,background,random_background_test,chr19,38442859,38443059,test
2424,3.5896814,2.6317582,test_002424,0,background,random_background_test,chr20,12409448,12409648,test
2425,-7.136948,-1.850362,test_002425,1,promoter,promoter,chr19,14571784,14571984,test
2426,2.1606882,2.021056,test_002426,0,background,random_background_test,chr20,2095374,2095574,test
2427,3.7484734,1.631757,test_002427,0,background,random_background_test,chr19,3400809,3401009,test
2428,1.3544943,3.0576775,test_002428,1,promoter,promoter,chr22,35648267,35648467,test
2429,3.2821798,-0.5715892,test_002429,1,promoter,promoter,chr19,52093833,52094033,test
2430,2.0655391,1.4788631,test_002430,0,background,random_background_test,chr20,38838149,38838349,test
2431,6.4692116,-1.7328203,test_002431,0,background,random_background_test,chr21,19987670,19987870,test
2432,-0.5448193,3.6116922,test_002432,0,background,random_background_test,chr20,62885164,62885364,test
2433,0.8839548,3.1867008,test_002433,0,background,random_background_test,chr21,29234257,29234457,test
2434,-8.498655,-1.5470879,test_002434,1,promoter,promoter,chr20,43190139,43190339,test
2435,-5.5877323,0.13305056,test_002435,1,promoter,promoter,chr20,5504541,5504741,test
2436,-1.2030798,2.1192455,test_002436,1,promoter,promoter,chr19,46784838,46785038,test
2437,4.8158665,0.07273784,test_002437,1,promoter,promoter,chr21,30616184,30616384,test
2438,-8.357947,-2.1756933,test_002438,1,promoter,promoter,chr19,4909328,4909528,test
2439,0.685814,1.8603133,test_002439,1,promoter,promoter,chr21,17901048,17901248,test
2440,-5.0598116,-0.50804085,test_002440,1,promoter,promoter,chr22,38506386,38506586,test
2441,4.7356305,1.1369284,test_002441,0,background,random_background_test,chr22,14818703,14818903,test
2442,5.2597613,-0.6335789,test_002442,0,background,random_background_test,chr19,23392885,23393085,test
2443,5.5605917,-5.504907,test_002443,0,background,random_background_test,chr20,44484918,44485118,test
2444,4.938152,0.9225518,test_002444,0,background,random_background_test,chr21,27671307,27671507,test
2445,4.9114666,0.8303518,test_002445,0,background,random_background_test,chr20,17679111,17679311,test
2446,4.0643005,2.340803,test_002446,0,background,random_background_test,chr22,22080329,22080529,test
2447,8.072887,-2.903566,test_002447,0,background,random_background_test,chr20,45602875,45603075,test
2448,-1.8609571,2.1637897,test_002448,1,promoter,promoter,chr20,47974071,47974271,test
2449,-4.6111803,1.8755448,test_002449,1,promoter,promoter,chr20,25985027,25985227,test
2450,-8.893645,-1.547212,test_002450,1,promoter,promoter,chr20,45833740,45833940,test
2451,-1.2026236,3.2365773,test_002451,0,background,random_background_test,chr22,48340509,48340709,test
2452,-10.000184,-3.247612,test_002452,1,promoter,promoter,chr19,46746382,46746582,test
2453,-0.6228194,3.062982,test_002453,0,background,random_background_test,chr21,41223808,41224008,test
2454,7.1888657,-0.6858105,test_002454,0,background,random_background_test,chr22,15158277,15158477,test
2455,0.04679041,3.1262782,test_002455,0,background,random_background_test,chr20,58554678,58554878,test
2456,-2.3576589,1.0837928,test_002456,1,promoter,promoter,chr19,4448688,4448888,test
2457,3.5293417,2.3140593,test_002457,0,background,random_background_test,chr20,47008476,47008676,test
2458,3.6976907,2.8007233,test_002458,0,background,random_background_test,chr22,40512553,40512753,test
2459,-9.588472,-2.3335197,test_002459,1,promoter,promoter,chr20,36573369,36573569,test
2460,-7.063655,-0.18923782,test_002460,1,promoter,promoter,chr19,10309558,10309758,test
2461,2.6167562,2.2035885,test_002461,0,background,random_background_test,chr20,8835823,8836023,test
2462,-8.212768,-1.4863982,test_002462,1,promoter,promoter,chr21,34614681,34614881,test
2463,-3.272583,2.1697915,test_002463,0,background,random_background_test,chr20,23111605,23111805,test
2464,7.7059903,-7.5811615,test_002464,0,background,random_background_test,chr19,49846975,49847175,test
2465,-8.846913,-2.3184652,test_002465,1,promoter,promoter,chr19,11578824,11579024,test
2466,7.2711577,-0.123727895,test_002466,0,background,random_background_test,chr20,25972776,25972976,test
2467,-3.388074,0.726035,test_002467,1,promoter,promoter,chr22,31938407,31938607,test
2468,5.5394006,-8.341399,test_002468,0,background,random_background_test,chr20,21348730,21348930,test
2469,8.202085,-2.0872881,test_002469,0,background,random_background_test,chr20,60607166,60607366,test
2470,-1.2369778,1.6156516,test_002470,1,promoter,promoter,chr19,58353474,58353674,test
2471,4.209872,0.3452673,test_002471,0,background,random_background_test,chr20,55954390,55954590,test
2472,0.9037802,1.1061302,test_002472,0,background,random_background_test,chr20,57463911,57464111,test
2473,-5.316768,0.14398852,test_002473,1,promoter,promoter,chr21,16588528,16588728,test
2474,8.218977,-3.257512,test_002474,0,background,random_background_test,chr20,13919009,13919209,test
2475,3.5712645,2.5414267,test_002475,0,background,random_background_test,chr20,14765660,14765860,test
2476,4.33426,0.88489515,test_002476,0,background,random_background_test,chr20,4909841,4910041,test
2477,-5.3822503,-0.77118117,test_002477,1,promoter,promoter,chr22,20701893,20702093,test
2478,-4.5323114,1.3713065,test_002478,1,promoter,promoter,chr22,50523770,50523970,test
2479,5.3645587,-1.2929107,test_002479,0,background,random_background_test,chr22,18412689,18412889,test
2480,6.090082,0.02461832,test_002480,0,background,random_background_test,chr21,38100866,38101066,test
2481,4.3268304,0.3251036,test_002481,0,background,random_background_test,chr19,40633664,40633864,test
2482,-8.298588,-0.47755748,test_002482,1,promoter,promoter,chr22,50525609,50525809,test
2483,-5.5970287,-1.7112143,test_002483,1,promoter,promoter,chr19,44212640,44212840,test
2484,4.9476504,0.9087598,test_002484,0,background,random_background_test,chr19,12500060,12500260,test
2485,-6.7565355,0.038746912,test_002485,1,promoter,promoter,chr19,46413514,46413714,test
2486,3.9459348,0.14346533,test_002486,0,background,random_background_test,chr20,8721242,8721442,test
2487,8.276488,-2.1679034,test_002487,0,background,random_background_test,chr21,23903031,23903231,test
2488,-6.676103,-0.32317573,test_002488,1,promoter,promoter,chr19,12957166,12957366,test
2489,7.245318,-1.2482029,test_002489,0,background,random_background_test,chr20,22929607,22929807,test
2490,-9.326719,-2.8336134,test_002490,1,promoter,promoter,chr20,3820459,3820659,test
2491,-7.584147,-0.39798525,test_002491,1,promoter,promoter,chr19,2250601,2250801,test
2492,-1.2367334,2.7529848,test_002492,1,promoter,promoter,chr20,50276194,50276394,test
2493,7.2848363,-1.7224097,test_002493,0,background,random_background_test,chr19,21175234,21175434,test
2494,4.1635017,-3.8462393,test_002494,0,background,random_background_test,chr22,27738664,27738864,test
2495,-9.36925,-2.0274637,test_002495,1,promoter,promoter,chr19,4124112,4124312,test
2496,-1.8015895,2.1896207,test_002496,0,background,random_background_test,chr20,48436751,48436951,test
2497,-4.7886357,0.26714537,test_002497,1,promoter,promoter,chr19,35757942,35758142,test
2498,4.271896,1.0475179,test_002498,0,background,random_background_test,chr20,2221413,2221613,test
2499,2.0556102,-0.6107338,test_002499,0,background,random_background_test,chr20,44816634,44816834,test
2500,-4.0297637,1.8443729,test_002500,1,promoter,promoter,chr21,41679037,41679237,test
2501,5.970756,-3.152396,test_002501,0,background,random_background_test,chr22,37599613,37599813,test
2502,-4.68586,0.3223656,test_002502,1,promoter,promoter,chr19,44909135,44909335,test
2503,-10.119341,-3.6756465,test_002503,1,promoter,promoter,chr22,49960621,49960821,test
2504,5.506515,-1.594004,test_002504,1,promoter,promoter,chr22,15787499,15787699,test
2505,-7.703236,-3.3327005,test_002505,1,promoter,promoter,chr22,19566679,19566879,test
2506,-6.779046,-1.7811177,test_002506,1,promoter,promoter,chr19,2096040,2096240,test
2507,2.2940881,3.5016005,test_002507,0,background,random_background_test,chr20,49742232,49742432,test
2508,-1.5219016,1.7364855,test_002508,0,background,random_background_test,chr22,46463043,46463243,test
2509,-4.973463,1.8295753,test_002509,1,promoter,promoter,chr21,42496624,42496824,test
2510,2.8870032,3.378159,test_002510,0,background,random_background_test,chr20,57278684,57278884,test
2511,7.462209,-1.6832368,test_002511,0,background,random_background_test,chr21,24711546,24711746,test
2512,-3.4061205,1.6781013,test_002512,1,promoter,promoter,chr19,56393827,56394027,test
2513,5.894626,0.1819129,test_002513,1,promoter,promoter,chr20,58072115,58072315,test
2514,4.117113,-3.9305851,test_002514,0,background,random_background_test,chr20,37307015,37307215,test
2515,-3.2942545,1.5993154,test_002515,1,promoter,promoter,chr21,31344130,31344330,test
2516,-1.8791319,3.3514745,test_002516,1,promoter,promoter,chr19,36014586,36014786,test
2517,0.20584242,2.7661815,test_002517,0,background,random_background_test,chr21,42153314,42153514,test
2518,1.230511,2.2270937,test_002518,1,promoter,promoter,chr20,1708185,1708385,test
2519,-8.4349165,-1.5485334,test_002519,1,promoter,promoter,chr22,37427203,37427403,test
2520,2.5307527,2.9619725,test_002520,1,promoter,promoter,chr22,19667082,19667282,test
2521,-8.510211,-1.9852304,test_002521,1,promoter,promoter,chr22,35257374,35257574,test
2522,4.376522,1.0094944,test_002522,0,background,random_background_test,chr20,1692662,1692862,test
2523,3.0612836,2.2556255,test_002523,0,background,random_background_test,chr20,58337195,58337395,test
2524,-2.9324646,2.1553032,test_002524,1,promoter,promoter,chr19,6373754,6373954,test
2525,-2.106287,2.3216188,test_002525,0,background,random_background_test,chr19,33415740,33415940,test
2526,2.1292422,2.5911229,test_002526,1,promoter,promoter,chr19,15835784,15835984,test
2527,-0.7424116,2.8133278,test_002527,0,background,random_background_test,chr21,42275803,42276003,test
2528,6.0060544,-1.5512935,test_002528,0,background,random_background_test,chr22,14147215,14147415,test
2529,1.734046,-0.31566757,test_002529,0,background,random_background_test,chr22,21197639,21197839,test
2530,6.472081,-2.9111433,test_002530,0,background,random_background_test,chr19,48026357,48026557,test
2531,4.2412686,0.5485895,test_002531,0,background,random_background_test,chr22,21665005,21665205,test
2532,-7.1751003,-0.9333821,test_002532,1,promoter,promoter,chr20,63547681,63547881,test
2533,2.5100055,0.92663634,test_002533,0,background,random_background_test,chr19,26136289,26136489,test
2534,-4.1612706,0.79189885,test_002534,1,promoter,promoter,chr19,22140440,22140640,test
2535,6.8300314,-1.6637616,test_002535,0,background,random_background_test,chr22,25650705,25650905,test
2536,-0.04312766,3.1377375,test_002536,1,promoter,promoter,chr21,5243685,5243885,test
2537,6.3741894,-1.9108539,test_002537,1,promoter,promoter,chr20,21425046,21425246,test
2538,-0.99740493,1.3872303,test_002538,1,promoter,promoter,chr21,42741660,42741860,test
2539,1.4808227,2.07699,test_002539,1,promoter,promoter,chr21,42417617,42417817,test
2540,-7.8905244,-0.1784152,test_002540,1,promoter,promoter,chr20,36573765,36573965,test
2541,5.0538125,1.3649936,test_002541,0,background,random_background_test,chr19,32013915,32014115,test
2542,6.437181,-3.5634375,test_002542,0,background,random_background_test,chr22,39164827,39165027,test
2543,-1.763556,1.7903107,test_002543,1,promoter,promoter,chr19,58229363,58229563,test
2544,8.009966,-2.6025608,test_002544,0,background,random_background_test,chr22,34531319,34531519,test
2545,3.5545971,1.3690964,test_002545,0,background,random_background_test,chr20,33925948,33926148,test
2546,-3.5976417,2.1844244,test_002546,1,promoter,promoter,chr19,45645541,45645741,test
2547,-5.8261995,-0.3502064,test_002547,1,promoter,promoter,chr20,32536109,32536309,test
2548,1.3919034,3.1434002,test_002548,1,promoter,promoter,chr22,22342955,22343155,test
2549,-7.134963,-1.0271825,test_002549,1,promoter,promoter,chr19,8343251,8343451,test
2550,-2.5460548,1.0258274,test_002550,1,promoter,promoter,chr20,31819169,31819369,test
2551,0.9003704,2.394643,test_002551,1,promoter,promoter,chr22,22179108,22179308,test
2552,5.4424253,0.96424556,test_002552,0,background,random_background_test,chr20,4656243,4656443,test
2553,-7.5988617,-0.102489024,test_002553,1,promoter,promoter,chr19,53962886,53963086,test
2554,5.6782136,-0.2655438,test_002554,1,promoter,promoter,chr22,30420949,30421149,test
2555,6.316004,1.5016216,test_002555,0,background,random_background_test,chr20,13243862,13244062,test
