embedding_index,id,label,label_name,source,chrom,start,end,split
3009,test_003009,0,background,random_background_test,chr20,47954165,47954365,test
3010,test_003010,1,promoter,promoter,chr19,12688685,12688885,test
3011,test_003011,1,promoter,promoter,chr19,44725262,44725462,test
3012,test_003012,1,promoter,promoter,chr19,39136562,39136762,test
3013,test_003013,1,promoter,promoter,chr19,27861385,27861585,test
3014,test_003014,0,background,random_background_test,chr19,1410068,1410268,test
3015,test_003015,0,background,random_background_test,chr22,11317736,11317936,test
3016,test_003016,1,promoter,promoter,chr21,33915463,33915663,test
3017,test_003017,0,background,random_background_test,chr21,28936164,28936364,test
3018,test_003018,0,background,random_background_test,chr19,51152029,51152229,test
3019,test_003019,1,promoter,promoter,chr19,41576060,41576260,test
3020,test_003020,1,promoter,promoter,chr21,42255937,42256137,test
3021,test_003021,1,promoter,promoter,chr19,49453368,49453568,test
3022,test_003022,1,promoter,promoter,chr22,38952563,38952763,test
3023,test_003023,0,background,random_background_test,chr19,15548515,15548715,test
3024,test_003024,0,background,random_background_test,chr22,30493531,30493731,test
3025,test_003025,1,promoter,promoter,chr21,30881297,30881497,test
3026,test_003026,1,promoter,promoter,chr22,21014234,21014434,test
3027,test_003027,0,background,random_background_test,chr20,63368331,63368531,test
3028,test_003028,0,background,random_background_test,chr21,23170069,23170269,test
3029,test_003029,0,background,random_background_test,chr19,33530029,33530229,test
3030,test_003030,0,background,random_background_test,chr20,30172808,30173008,test
3031,test_003031,1,promoter,promoter,chr19,48836472,48836672,test
3032,test_003032,0,background,random_background_test,chr21,9195095,9195295,test
3033,test_003033,0,background,random_background_test,chr19,35131461,35131661,test
3034,test_003034,0,background,random_background_test,chr21,32992619,32992819,test
3035,test_003035,1,promoter,promoter,chr22,18103646,18103846,test
3036,test_003036,1,promoter,promoter,chr20,57391991,57392191,test
3037,test_003037,0,background,random_background_test,chr19,26742108,26742308,test
3038,test_003038,0,background,random_background_test,chr19,49382948,49383148,test
3039,test_003039,1,promoter,promoter,chr21,43810144,43810344,test
3040,test_003040,0,background,random_background_test,chr19,40814792,40814992,test
3041,test_003041,0,background,random_background_test,chr19,7631715,7631915,test
3042,test_003042,1,promoter,promoter,chr19,18831778,18831978,test
3043,test_003043,0,background,random_background_test,chr20,58064323,58064523,test
3044,test_003044,0,background,random_background_test,chr21,9869509,9869709,test
3045,test_003045,1,promoter,promoter,chr20,1186156,1186356,test
3046,test_003046,1,promoter,promoter,chr22,49918423,49918623,test
3047,test_003047,0,background,random_background_test,chr19,1671114,1671314,test
3048,test_003048,0,background,random_background_test,chr22,44698562,44698762,test
3049,test_003049,0,background,random_background_test,chr19,50994355,50994555,test
3050,test_003050,1,promoter,promoter,chr21,38256739,38256939,test
3051,test_003051,1,promoter,promoter,chr19,15108633,15108833,test
3052,test_003052,1,promoter,promoter,chr20,18507461,18507661,test
3053,test_003053,1,promoter,promoter,chr19,34926791,34926991,test
3054,test_003054,0,background,random_background_test,chr22,33260976,33261176,test
3055,test_003055,1,promoter,promoter,chr19,51927289,51927489,test
3056,test_003056,0,background,random_background_test,chr19,48851868,48852068,test
3057,test_003057,0,background,random_background_test,chr19,44228030,44228230,test
3058,test_003058,1,promoter,promoter,chr20,50247542,50247742,test
3059,test_003059,1,promoter,promoter,chr19,4127370,4127570,test
3060,test_003060,1,promoter,promoter,chr22,20656996,20657196,test
3061,test_003061,0,background,random_background_test,chr22,38203043,38203243,test
3062,test_003062,1,promoter,promoter,chr19,15200908,15201108,test
3063,test_003063,0,background,random_background_test,chr19,28453926,28454126,test
3064,test_003064,0,background,random_background_test,chr20,50100564,50100764,test
3065,test_003065,1,promoter,promoter,chr20,3239577,3239777,test
3066,test_003066,1,promoter,promoter,chr22,45605399,45605599,test
3067,test_003067,1,promoter,promoter,chr19,49896967,49897167,test
3068,test_003068,0,background,random_background_test,chr21,16799714,16799914,test
3069,test_003069,1,promoter,promoter,chr19,7294358,7294558,test
3070,test_003070,1,promoter,promoter,chr20,7940469,7940669,test
3071,test_003071,0,background,random_background_test,chr22,14526250,14526450,test
3072,test_003072,0,background,random_background_test,chr19,8273098,8273298,test
3073,test_003073,0,background,random_background_test,chr19,29307038,29307238,test
3074,test_003074,0,background,random_background_test,chr20,10331660,10331860,test
3075,test_003075,0,background,random_background_test,chr22,20286952,20287152,test
3076,test_003076,1,promoter,promoter,chr19,51887874,51888074,test
3077,test_003077,0,background,random_background_test,chr19,35448608,35448808,test
3078,test_003078,0,background,random_background_test,chr21,45758091,45758291,test
3079,test_003079,0,background,random_background_test,chr19,48433830,48434030,test
3080,test_003080,0,background,random_background_test,chr22,32326088,32326288,test
3081,test_003081,0,background,random_background_test,chr22,30251802,30252002,test
3082,test_003082,1,promoter,promoter,chr19,45973977,45974177,test
3083,test_003083,0,background,random_background_test,chr22,31481260,31481460,test
3084,test_003084,1,promoter,promoter,chr20,43945447,43945647,test
3085,test_003085,1,promoter,promoter,chr21,27954891,27955091,test
3086,test_003086,0,background,random_background_test,chr21,36023499,36023699,test
3087,test_003087,0,background,random_background_test,chr21,11793276,11793476,test
3088,test_003088,0,background,random_background_test,chr20,3830069,3830269,test
3089,test_003089,0,background,random_background_test,chr20,38369438,38369638,test
3090,test_003090,0,background,random_background_test,chr20,46442706,46442906,test
3091,test_003091,1,promoter,promoter,chr21,25573911,25574111,test
3092,test_003092,1,promoter,promoter,chr22,39520678,39520878,test
3093,test_003093,0,background,random_background_test,chr21,30164719,30164919,test
3094,test_003094,0,background,random_background_test,chr21,22080331,22080531,test
3095,test_003095,1,promoter,promoter,chr19,37172426,37172626,test
3096,test_003096,1,promoter,promoter,chr19,28606513,28606713,test
3097,test_003097,0,background,random_background_test,chr19,38681121,38681321,test
3098,test_003098,1,promoter,promoter,chr19,55601795,55601995,test
3099,test_003099,0,background,random_background_test,chr20,58027911,58028111,test
3100,test_003100,0,background,random_background_test,chr20,52327526,52327726,test
3101,test_003101,0,background,random_background_test,chr20,47256260,47256460,test
3102,test_003102,1,promoter,promoter,chr19,49581227,49581427,test
3103,test_003103,1,promoter,promoter,chr20,38260730,38260930,test
3104,test_003104,0,background,random_background_test,chr22,42288432,42288632,test
3105,test_003105,0,background,random_background_test,chr21,15493993,15494193,test
3106,test_003106,1,promoter,promoter,chr19,43951339,43951539,test
3107,test_003107,0,background,random_background_test,chr21,37695052,37695252,test
3108,test_003108,0,background,random_background_test,chr21,20167692,20167892,test
3109,test_003109,1,promoter,promoter,chr19,15379789,15379989,test
3110,test_003110,0,background,random_background_test,chr19,33135028,33135228,test
3111,test_003111,1,promoter,promoter,chr20,47989976,47990176,test
3112,test_003112,1,promoter,promoter,chr19,9858131,9858331,test
3113,test_003113,1,promoter,promoter,chr22,43151377,43151577,test
3114,test_003114,0,background,random_background_test,chr22,28101615,28101815,test
3115,test_003115,0,background,random_background_test,chr19,39293922,39294122,test
3116,test_003116,1,promoter,promoter,chr19,39356649,39356849,test
3117,test_003117,1,promoter,promoter,chr19,14059039,14059239,test
3118,test_003118,0,background,random_background_test,chr20,26676604,26676804,test
3119,test_003119,1,promoter,promoter,chr19,32666188,32666388,test
3120,test_003120,0,background,random_background_test,chr21,30282154,30282354,test
3121,test_003121,1,promoter,promoter,chr20,63736377,63736577,test
3122,test_003122,0,background,random_background_test,chr21,22854355,22854555,test
3123,test_003123,0,background,random_background_test,chr19,9394742,9394942,test
3124,test_003124,1,promoter,promoter,chr19,374600,374800,test
3125,test_003125,1,promoter,promoter,chr22,26169595,26169795,test
3126,test_003126,0,background,random_background_test,chr22,40615797,40615997,test
3127,test_003127,0,background,random_background_test,chr20,56854464,56854664,test
3128,test_003128,1,promoter,promoter,chr19,35331896,35332096,test
3129,test_003129,1,promoter,promoter,chr19,10871703,10871903,test
3130,test_003130,1,promoter,promoter,chr19,12736981,12737181,test
3131,test_003131,0,background,random_background_test,chr22,35457470,35457670,test
3132,test_003132,1,promoter,promoter,chr20,37527604,37527804,test
3133,test_003133,0,background,random_background_test,chr22,48112947,48113147,test
3134,test_003134,0,background,random_background_test,chr20,3382864,3383064,test
3135,test_003135,0,background,random_background_test,chr20,55388605,55388805,test
3136,test_003136,1,promoter,promoter,chr20,24469572,24469772,test
3137,test_003137,0,background,random_background_test,chr19,4229683,4229883,test
3138,test_003138,0,background,random_background_test,chr22,19560356,19560556,test
3139,test_003139,1,promoter,promoter,chr19,35856514,35856714,test
3140,test_003140,1,promoter,promoter,chr19,1450226,1450426,test
3141,test_003141,1,promoter,promoter,chr19,55662406,55662606,test
3142,test_003142,0,background,random_background_test,chr22,32387298,32387498,test
3143,test_003143,0,background,random_background_test,chr22,14947144,14947344,test
3144,test_003144,0,background,random_background_test,chr19,54503059,54503259,test
3145,test_003145,1,promoter,promoter,chr21,36320423,36320623,test
3146,test_003146,0,background,random_background_test,chr19,18875562,18875762,test
3147,test_003147,1,promoter,promoter,chr20,2814689,2814889,test
3148,test_003148,0,background,random_background_test,chr22,40130849,40131049,test
3149,test_003149,0,background,random_background_test,chr19,25593349,25593549,test
3150,test_003150,0,background,random_background_test,chr22,45837640,45837840,test
3151,test_003151,0,background,random_background_test,chr19,23147277,23147477,test
3152,test_003152,1,promoter,promoter,chr20,25226744,25226944,test
3153,test_003153,1,promoter,promoter,chr19,16542161,16542361,test
3154,test_003154,0,background,random_background_test,chr21,44399876,44400076,test
3155,test_003155,0,background,random_background_test,chr20,23722694,23722894,test
3156,test_003156,1,promoter,promoter,chr19,20776132,20776332,test
3157,test_003157,0,background,random_background_test,chr20,5220490,5220690,test
3158,test_003158,1,promoter,promoter,chr19,3062402,3062602,test
3159,test_003159,1,promoter,promoter,chr22,31490207,31490407,test
3160,test_003160,1,promoter,promoter,chr19,13014219,13014419,test
3161,test_003161,0,background,random_background_test,chr19,15024954,15025154,test
3162,test_003162,0,background,random_background_test,chr20,45853306,45853506,test
3163,test_003163,0,background,random_background_test,chr20,13857061,13857261,test
3164,test_003164,0,background,random_background_test,chr21,40238817,40239017,test
3165,test_003165,1,promoter,promoter,chr22,26168661,26168861,test
3166,test_003166,0,background,random_background_test,chr22,28083481,28083681,test
3167,test_003167,0,background,random_background_test,chr22,28334139,28334339,test
3168,test_003168,1,promoter,promoter,chr19,23203951,23204151,test
3169,test_003169,1,promoter,promoter,chr19,18441437,18441637,test
3170,test_003170,0,background,random_background_test,chr19,44954902,44955102,test
3171,test_003171,1,promoter,promoter,chr21,33070830,33071030,test
3172,test_003172,1,promoter,promoter,chr19,8052632,8052832,test
3173,test_003173,1,promoter,promoter,chr19,1407312,1407512,test
3174,test_003174,0,background,random_background_test,chr22,47151439,47151639,test
3175,test_003175,0,background,random_background_test,chr21,14681587,14681787,test
3176,test_003176,1,promoter,promoter,chr19,2360046,2360246,test
3177,test_003177,1,promoter,promoter,chr19,7747284,7747484,test
3178,test_003178,1,promoter,promoter,chr19,19661948,19662148,test
3179,test_003179,1,promoter,promoter,chr19,35533379,35533579,test
3180,test_003180,0,background,random_background_test,chr21,15926975,15927175,test
3181,test_003181,1,promoter,promoter,chr19,3028359,3028559,test
3182,test_003182,1,promoter,promoter,chr19,22010896,22011096,test
3183,test_003183,0,background,random_background_test,chr20,54963043,54963243,test
3184,test_003184,1,promoter,promoter,chr19,45405026,45405226,test
3185,test_003185,0,background,random_background_test,chr22,48541888,48542088,test
3186,test_003186,1,promoter,promoter,chr22,21002053,21002253,test
3187,test_003187,0,background,random_background_test,chr20,63354163,63354363,test
3188,test_003188,0,background,random_background_test,chr19,33442139,33442339,test
3189,test_003189,1,promoter,promoter,chr19,10432255,10432455,test
3190,test_003190,1,promoter,promoter,chr19,1876070,1876270,test
3191,test_003191,1,promoter,promoter,chr19,19740887,19741087,test
3192,test_003192,0,background,random_background_test,chr21,23063722,23063922,test
3193,test_003193,1,promoter,promoter,chr20,36492322,36492522,test
3194,test_003194,0,background,random_background_test,chr21,21061721,21061921,test
3195,test_003195,0,background,random_background_test,chr19,21025987,21026187,test
3196,test_003196,1,promoter,promoter,chr19,47048680,47048880,test
3197,test_003197,1,promoter,promoter,chr20,59933445,59933645,test
3198,test_003198,1,promoter,promoter,chr19,2721555,2721755,test
3199,test_003199,0,background,random_background_test,chr20,64152008,64152208,test
3200,test_003200,1,promoter,promoter,chr20,11917765,11917965,test
3201,test_003201,0,background,random_background_test,chr22,32823776,32823976,test
3202,test_003202,0,background,random_background_test,chr20,28792211,28792411,test
3203,test_003203,1,promoter,promoter,chr20,45705027,45705227,test
3204,test_003204,1,promoter,promoter,chr22,27436328,27436528,test
3205,test_003205,0,background,random_background_test,chr19,18291694,18291894,test
3206,test_003206,1,promoter,promoter,chr21,36104704,36104904,test
3207,test_003207,1,promoter,promoter,chr19,57351942,57352142,test
3208,test_003208,0,background,random_background_test,chr20,56500422,56500622,test
3209,test_003209,0,background,random_background_test,chr19,33850944,33851144,test
3210,test_003210,1,promoter,promoter,chr22,37020225,37020425,test
3211,test_003211,0,background,random_background_test,chr19,32896740,32896940,test
3212,test_003212,1,promoter,promoter,chr19,36115239,36115439,test
3213,test_003213,1,promoter,promoter,chr19,2977306,2977506,test
3214,test_003214,0,background,random_background_test,chr20,32722877,32723077,test
3215,test_003215,1,promoter,promoter,chr19,43984002,43984202,test
3216,test_003216,0,background,random_background_test,chr19,47962073,47962273,test
3217,test_003217,0,background,random_background_test,chr19,3850054,3850254,test
3218,test_003218,1,promoter,promoter,chr19,35869342,35869542,test
3219,test_003219,1,promoter,promoter,chr21,42925628,42925828,test
3220,test_003220,1,promoter,promoter,chr19,4246929,4247129,test
3221,test_003221,0,background,random_background_test,chr19,39815576,39815776,test
3222,test_003222,0,background,random_background_test,chr21,23618854,23619054,test
3223,test_003223,1,promoter,promoter,chr19,31349326,31349526,test
3224,test_003224,0,background,random_background_test,chr20,22890872,22891072,test
3225,test_003225,1,promoter,promoter,chr19,1383758,1383958,test
3226,test_003226,0,background,random_background_test,chr21,45966661,45966861,test
3227,test_003227,0,background,random_background_test,chr20,39623963,39624163,test
3228,test_003228,0,background,random_background_test,chr22,16005875,16006075,test
3229,test_003229,1,promoter,promoter,chr19,52397708,52397908,test
3230,test_003230,0,background,random_background_test,chr21,25864762,25864962,test
3231,test_003231,1,promoter,promoter,chr19,44165224,44165424,test
3232,test_003232,1,promoter,promoter,chr20,2101719,2101919,test
3233,test_003233,0,background,random_background_test,chr19,20810358,20810558,test
3234,test_003234,1,promoter,promoter,chr19,3557569,3557769,test
3235,test_003235,0,background,random_background_test,chr22,33813718,33813918,test
3236,test_003236,0,background,random_background_test,chr19,35974588,35974788,test
3237,test_003237,0,background,random_background_test,chr19,25118484,25118684,test
3238,test_003238,0,background,random_background_test,chr20,38055642,38055842,test
3239,test_003239,1,promoter,promoter,chr22,38755237,38755437,test
3240,test_003240,1,promoter,promoter,chr22,46112512,46112712,test
3241,test_003241,0,background,random_background_test,chr19,32153434,32153634,test
3242,test_003242,1,promoter,promoter,chr20,13990563,13990763,test
3243,test_003243,0,background,random_background_test,chr20,15658376,15658576,test
3244,test_003244,1,promoter,promoter,chr20,36645747,36645947,test
3245,test_003245,1,promoter,promoter,chr21,45888485,45888685,test
3246,test_003246,0,background,random_background_test,chr22,31947480,31947680,test
3247,test_003247,0,background,random_background_test,chr19,11047268,11047468,test
3248,test_003248,1,promoter,promoter,chr22,43956794,43956994,test
3249,test_003249,1,promoter,promoter,chr21,14210870,14211070,test
3250,test_003250,1,promoter,promoter,chr20,36773431,36773631,test
3251,test_003251,0,background,random_background_test,chr22,24031331,24031531,test
3252,test_003252,0,background,random_background_test,chr19,34281649,34281849,test
3253,test_003253,1,promoter,promoter,chr19,18381977,18382177,test
3254,test_003254,0,background,random_background_test,chr20,16755790,16755990,test
3255,test_003255,0,background,random_background_test,chr20,43331312,43331512,test
3256,test_003256,0,background,random_background_test,chr19,43805369,43805569,test
3257,test_003257,0,background,random_background_test,chr20,47409461,47409661,test
3258,test_003258,0,background,random_background_test,chr20,33614663,33614863,test
3259,test_003259,1,promoter,promoter,chr20,24949047,24949247,test
3260,test_003260,0,background,random_background_test,chr20,37496114,37496314,test
3261,test_003261,1,promoter,promoter,chr20,62367240,62367440,test
3262,test_003262,1,promoter,promoter,chr19,58183247,58183447,test
3263,test_003263,0,background,random_background_test,chr22,20291405,20291605,test
3264,test_003264,1,promoter,promoter,chr20,49913800,49914000,test
3265,test_003265,1,promoter,promoter,chr19,6333561,6333761,test
3266,test_003266,1,promoter,promoter,chr19,49039015,49039215,test
3267,test_003267,0,background,random_background_test,chr22,37744421,37744621,test
3268,test_003268,0,background,random_background_test,chr19,56249609,56249809,test
3269,test_003269,1,promoter,promoter,chr19,3122212,3122412,test
3270,test_003270,1,promoter,promoter,chr22,22060920,22061120,test
3271,test_003271,0,background,random_background_test,chr20,49588254,49588454,test
3272,test_003272,1,promoter,promoter,chr20,3796146,3796346,test
3273,test_003273,0,background,random_background_test,chr21,15941722,15941922,test
3274,test_003274,0,background,random_background_test,chr22,21069735,21069935,test
3275,test_003275,1,promoter,promoter,chr21,33069972,33070172,test
3276,test_003276,1,promoter,promoter,chr19,13116678,13116878,test
3277,test_003277,0,background,random_background_test,chr21,30458568,30458768,test
3278,test_003278,1,promoter,promoter,chr22,21080724,21080924,test
3279,test_003279,1,promoter,promoter,chr21,29299016,29299216,test
3280,test_003280,0,background,random_background_test,chr19,24240159,24240359,test
3281,test_003281,1,promoter,promoter,chr19,36850225,36850425,test
3282,test_003282,1,promoter,promoter,chr19,37551246,37551446,test
3283,test_003283,0,background,random_background_test,chr21,38438280,38438480,test
3284,test_003284,0,background,random_background_test,chr22,20913756,20913956,test
3285,test_003285,0,background,random_background_test,chr21,34122378,34122578,test
3286,test_003286,1,promoter,promoter,chr20,46989980,46990180,test
3287,test_003287,0,background,random_background_test,chr21,39909730,39909930,test
3288,test_003288,0,background,random_background_test,chr21,7384806,7385006,test
3289,test_003289,1,promoter,promoter,chr19,40359654,40359854,test
3290,test_003290,1,promoter,promoter,chr19,52369813,52370013,test
3291,test_003291,0,background,random_background_test,chr20,46775635,46775835,test
3292,test_003292,0,background,random_background_test,chr20,31893163,31893363,test
3293,test_003293,0,background,random_background_test,chr20,26343929,26344129,test
3294,test_003294,1,promoter,promoter,chr20,3043470,3043670,test
3295,test_003295,0,background,random_background_test,chr19,46202583,46202783,test
3296,test_003296,0,background,random_background_test,chr19,24763434,24763634,test
3297,test_003297,0,background,random_background_test,chr19,44211483,44211683,test
3298,test_003298,0,background,random_background_test,chr20,56296147,56296347,test
3299,test_003299,0,background,random_background_test,chr21,18434762,18434962,test
3300,test_003300,0,background,random_background_test,chr20,4813167,4813367,test
3301,test_003301,1,promoter,promoter,chr20,43565794,43565994,test
3302,test_003302,0,background,random_background_test,chr20,2884557,2884757,test
3303,test_003303,1,promoter,promoter,chr19,8610506,8610706,test
3304,test_003304,0,background,random_background_test,chr19,6694109,6694309,test
3305,test_003305,1,promoter,promoter,chr20,21102300,21102500,test
3306,test_003306,0,background,random_background_test,chr21,35832979,35833179,test
3307,test_003307,0,background,random_background_test,chr21,42325093,42325293,test
3308,test_003308,1,promoter,promoter,chr21,10413427,10413627,test
3309,test_003309,0,background,random_background_test,chr19,27299887,27300087,test
3310,test_003310,0,background,random_background_test,chr20,44070281,44070481,test
3311,test_003311,0,background,random_background_test,chr19,55989429,55989629,test
3312,test_003312,1,promoter,promoter,chr19,18561492,18561692,test
3313,test_003313,1,promoter,promoter,chr19,29002164,29002364,test
3314,test_003314,0,background,random_background_test,chr19,6991387,6991587,test
3315,test_003315,1,promoter,promoter,chr20,18507731,18507931,test
3316,test_003316,0,background,random_background_test,chr20,6581821,6582021,test
3317,test_003317,1,promoter,promoter,chr20,3923482,3923682,test
3318,test_003318,1,promoter,promoter,chr22,21938564,21938764,test
3319,test_003319,1,promoter,promoter,chr19,38528506,38528706,test
3320,test_003320,0,background,random_background_test,chr22,13682507,13682707,test
3321,test_003321,1,promoter,promoter,chr19,7680691,7680891,test
3322,test_003322,1,promoter,promoter,chr22,35335600,35335800,test
3323,test_003323,1,promoter,promoter,chr19,43670161,43670361,test
3324,test_003324,1,promoter,promoter,chr19,54339118,54339318,test
3325,test_003325,0,background,random_background_test,chr22,23455608,23455808,test
3326,test_003326,1,promoter,promoter,chr19,1259252,1259452,test
3327,test_003327,0,background,random_background_test,chr20,48701506,48701706,test
3328,test_003328,1,promoter,promoter,chr19,38388076,38388276,test
3329,test_003329,1,promoter,promoter,chr22,46069623,46069823,test
3330,test_003330,1,promoter,promoter,chr19,18934173,18934373,test
3331,test_003331,0,background,random_background_test,chr21,45075796,45075996,test
3332,test_003332,0,background,random_background_test,chr21,32367039,32367239,test
3333,test_003333,1,promoter,promoter,chr21,25934236,25934436,test
3334,test_003334,1,promoter,promoter,chr22,21065448,21065648,test
3335,test_003335,0,background,random_background_test,chr21,19032057,19032257,test
3336,test_003336,0,background,random_background_test,chr22,13855806,13856006,test
3337,test_003337,0,background,random_background_test,chr19,49275844,49276044,test
3338,test_003338,1,promoter,promoter,chr20,50115918,50116118,test
3339,test_003339,0,background,random_background_test,chr19,13728761,13728961,test
3340,test_003340,0,background,random_background_test,chr19,13160359,13160559,test
3341,test_003341,1,promoter,promoter,chr19,9818780,9818980,test
3342,test_003342,0,background,random_background_test,chr21,15571326,15571526,test
3343,test_003343,0,background,random_background_test,chr21,35039710,35039910,test
3344,test_003344,0,background,random_background_test,chr21,29893396,29893596,test
3345,test_003345,0,background,random_background_test,chr22,47997810,47998010,test
3346,test_003346,0,background,random_background_test,chr20,23338497,23338697,test
3347,test_003347,0,background,random_background_test,chr21,13268062,13268262,test
3348,test_003348,0,background,random_background_test,chr22,33946981,33947181,test
3349,test_003349,0,background,random_background_test,chr20,8086293,8086493,test
3350,test_003350,1,promoter,promoter,chr19,50328949,50329149,test
3351,test_003351,1,promoter,promoter,chr22,50541018,50541218,test
3352,test_003352,0,background,random_background_test,chr20,8637857,8638057,test
3353,test_003353,0,background,random_background_test,chr21,23908646,23908846,test
3354,test_003354,1,promoter,promoter,chr19,34964101,34964301,test
3355,test_003355,1,promoter,promoter,chr20,10219522,10219722,test
3356,test_003356,1,promoter,promoter,chr22,44498299,44498499,test
3357,test_003357,1,promoter,promoter,chr20,3204602,3204802,test
3358,test_003358,0,background,random_background_test,chr20,64190599,64190799,test
3359,test_003359,0,background,random_background_test,chr19,11700214,11700414,test
3360,test_003360,0,background,random_background_test,chr19,28743160,28743360,test
3361,test_003361,0,background,random_background_test,chr21,44215865,44216065,test
3362,test_003362,1,promoter,promoter,chr19,246567,246767,test
3363,test_003363,1,promoter,promoter,chr20,63951116,63951316,test
3364,test_003364,1,promoter,promoter,chr20,54029296,54029496,test
3365,test_003365,1,promoter,promoter,chr22,22686527,22686727,test
3366,test_003366,1,promoter,promoter,chr19,12791329,12791529,test
3367,test_003367,1,promoter,promoter,chr20,23637944,23638144,test
3368,test_003368,1,promoter,promoter,chr19,44926513,44926713,test
3369,test_003369,1,promoter,promoter,chr19,28429422,28429622,test
3370,test_003370,0,background,random_background_test,chr21,34833866,34834066,test
3371,test_003371,1,promoter,promoter,chr19,13938034,13938234,test
3372,test_003372,0,background,random_background_test,chr21,34255519,34255719,test
3373,test_003373,0,background,random_background_test,chr19,31497930,31498130,test
3374,test_003374,1,promoter,promoter,chr20,38427431,38427631,test
3375,test_003375,1,promoter,promoter,chr19,49114245,49114445,test
3376,test_003376,1,promoter,promoter,chr21,36990126,36990326,test
3377,test_003377,0,background,random_background_test,chr19,35534502,35534702,test
3378,test_003378,0,background,random_background_test,chr20,54640010,54640210,test
3379,test_003379,0,background,random_background_test,chr21,19101152,19101352,test
3380,test_003380,1,promoter,promoter,chr19,55599521,55599721,test
3381,test_003381,0,background,random_background_test,chr22,36208061,36208261,test
3382,test_003382,0,background,random_background_test,chr20,27893328,27893528,test
3383,test_003383,1,promoter,promoter,chr19,4457828,4458028,test
3384,test_003384,1,promoter,promoter,chr20,45891471,45891671,test
3385,test_003385,0,background,random_background_test,chr19,40108667,40108867,test
3386,test_003386,1,promoter,promoter,chr19,10625354,10625554,test
3387,test_003387,1,promoter,promoter,chr21,46184872,46185072,test
3388,test_003388,1,promoter,promoter,chr22,17121347,17121547,test
3389,test_003389,1,promoter,promoter,chr20,25623929,25624129,test
3390,test_003390,1,promoter,promoter,chr19,12833706,12833906,test
3391,test_003391,0,background,random_background_test,chr21,8129014,8129214,test
3392,test_003392,0,background,random_background_test,chr22,43946338,43946538,test
3393,test_003393,1,promoter,promoter,chr20,45893268,45893468,test
3394,test_003394,0,background,random_background_test,chr21,38806917,38807117,test
3395,test_003395,0,background,random_background_test,chr19,35889041,35889241,test
3396,test_003396,0,background,random_background_test,chr19,42201582,42201782,test
3397,test_003397,0,background,random_background_test,chr20,35988598,35988798,test
3398,test_003398,1,promoter,promoter,chr21,42561855,42562055,test
3399,test_003399,0,background,random_background_test,chr19,21782169,21782369,test
3400,test_003400,1,promoter,promoter,chr22,25111787,25111987,test
3401,test_003401,0,background,random_background_test,chr21,17286348,17286548,test
3402,test_003402,1,promoter,promoter,chr19,20151811,20152011,test
3403,test_003403,0,background,random_background_test,chr22,43917661,43917861,test
3404,test_003404,0,background,random_background_test,chr21,33431414,33431614,test
3405,test_003405,1,promoter,promoter,chr19,21767535,21767735,test
3406,test_003406,0,background,random_background_test,chr21,23691720,23691920,test
3407,test_003407,0,background,random_background_test,chr22,13897694,13897894,test
3408,test_003408,1,promoter,promoter,chr22,24686800,24687000,test
3409,test_003409,1,promoter,promoter,chr20,1810661,1810861,test
3410,test_003410,1,promoter,promoter,chr21,39445446,39445646,test
3411,test_003411,1,promoter,promoter,chr19,56707187,56707387,test
3412,test_003412,0,background,random_background_test,chr19,6813439,6813639,test
3413,test_003413,1,promoter,promoter,chr22,27060530,27060730,test
3414,test_003414,1,promoter,promoter,chr19,10378216,10378416,test
3415,test_003415,1,promoter,promoter,chr19,4183429,4183629,test
3416,test_003416,0,background,random_background_test,chr22,49338016,49338216,test
3417,test_003417,1,promoter,promoter,chr19,54115319,54115519,test
3418,test_003418,1,promoter,promoter,chr19,45251145,45251345,test
3419,test_003419,1,promoter,promoter,chr22,29315669,29315869,test
3420,test_003420,1,promoter,promoter,chr21,32813603,32813803,test
3421,test_003421,1,promoter,promoter,chr19,54415290,54415490,test
3422,test_003422,0,background,random_background_test,chr19,19355124,19355324,test
3423,test_003423,0,background,random_background_test,chr21,43128919,43129119,test
3424,test_003424,1,promoter,promoter,chr19,7888397,7888597,test
3425,test_003425,0,background,random_background_test,chr19,17106323,17106523,test
3426,test_003426,1,promoter,promoter,chr19,48241145,48241345,test
3427,test_003427,0,background,random_background_test,chr22,29376743,29376943,test
3428,test_003428,1,promoter,promoter,chr22,41946422,41946622,test
3429,test_003429,1,promoter,promoter,chr19,49591040,49591240,test
3430,test_003430,0,background,random_background_test,chr20,30689536,30689736,test
3431,test_003431,1,promoter,promoter,chr19,8842446,8842646,test
3432,test_003432,1,promoter,promoter,chr19,57819581,57819781,test
3433,test_003433,0,background,random_background_test,chr19,12166313,12166513,test
3434,test_003434,1,promoter,promoter,chr19,12721611,12721811,test
3435,test_003435,1,promoter,promoter,chr21,26170742,26170942,test
3436,test_003436,0,background,random_background_test,chr20,33459167,33459367,test
3437,test_003437,0,background,random_background_test,chr22,24307406,24307606,test
3438,test_003438,0,background,random_background_test,chr19,15610557,15610757,test
3439,test_003439,1,promoter,promoter,chr20,62121745,62121945,test
3440,test_003440,1,promoter,promoter,chr19,40991176,40991376,test
3441,test_003441,0,background,random_background_test,chr19,36118679,36118879,test
3442,test_003442,0,background,random_background_test,chr20,12764799,12764999,test
3443,test_003443,1,promoter,promoter,chr21,44331325,44331525,test
3444,test_003444,0,background,random_background_test,chr21,33754605,33754805,test
